amenity,shop,name,name:ko,addr:full,phone,brand,cuisine
restaurant,,푸드플렉스,푸드플렉스,"광주광역시 북구 우치로110번길 27, 1층 (용봉동)",,,
restaurant,,스토리F&D,스토리F&D,"광주광역시 북구 북문대로49번길 13-6, 1층 (운암동)",,,
restaurant,,청운정,청운정,"광주광역시 북구 북문대로49번길 11 (운암동, 1층)",,,
restaurant,,동동다방,동동다방,"광주광역시 북구 설죽로471번길 24-3, 1층 (삼각동)",,,
restaurant,,평규네술집,평규네술집,"광주광역시 북구 호동로15번길 46, 2층 (용봉동)",,,
restaurant,,신세계도시락반찬,신세계도시락반찬,"광주광역시 북구 연양로 63-1, 1층 (양산동)",,,
restaurant,,평규술집,평규술집,"광주광역시 북구 호동로15번길 46, 1층 (용봉동)",,,
restaurant,,뜨락,뜨락,"광주광역시 북구 일곡택지로 71, 1층 (일곡동)",062-575-0092,,
restaurant,,도림,도림,"광주광역시 북구 양일로343번길 47-18, 1층 (일곡동)",,,
restaurant,,참치마루,참치마루,"광주광역시 북구 저불로39번길 7-2, 1층 (용봉동)",,,
restaurant,,삼시네끼양산점,삼시네끼양산점,"광주광역시 북구 하서로339번길 8, 1층 (양산동)",062-576-5100,,
restaurant,,편한자리,편한자리,광주광역시 북구 서양로 49 (중흥동),,,
restaurant,,본죽(첨단2지구점),본죽(첨단2지구점),"광주광역시 북구 첨단연신로91번길 10 (신용동, 1층 107호)",,,
restaurant,,숨터커피,숨터커피,"광주광역시 북구 송월로50번길 7-1 (오치동, 1층)",,,
restaurant,,띵까띵까호프,띵까띵까호프,"광주광역시 북구 양일로 54, 2층 (연제동)",,,
restaurant,,코리엔탈깻잎두마리치킨,코리엔탈깻잎두마리치킨,"광주광역시 북구 동문대로10번길 31, 1층 (풍향동)",,,chicken
restaurant,,만땅치킨전남대점,만땅치킨전남대점,"광주광역시 북구 용봉로 46-1, 1층 (신안동)",062-522-8999,,chicken
restaurant,,주희네,주희네,"광주광역시 북구 대자로 70 (운암동,(1층))",,,
restaurant,,카페우리지금,카페우리지금,"광주광역시 북구 용주로30번길 64-1, 2층 (용봉동)",,,
restaurant,,번지농장돌판아구찜북구점,번지농장돌판아구찜북구점,"광주광역시 북구 대자로 48-1, 2층 (운암동)",,,
restaurant,,광장시장,광장시장,광주광역시 북구 안산로 40 (오치동),,,
restaurant,,카페바이브,카페바이브,"광주광역시 북구 설죽로202번길 88, 1층 (용봉동)",,,
restaurant,,빛고을오리탕,빛고을오리탕,"광주광역시 북구 중문로 76 (우산동, 1층)",,,
restaurant,,테라스,테라스,"광주광역시 북구 동운로213번길 27-1, 1,2층 (운암동)",,,
restaurant,,더블에잇(영칼로리),더블에잇(영칼로리),"광주광역시 북구 금호로 59, 1층 (운암동)",,,
restaurant,,진식당,진식당,광주광역시 북구 독립로349번길 49 (중흥동),062-521-1381,,
restaurant,,타임,타임,"광주광역시 북구 삼정로 131-1, 1층 (두암동)",,,
restaurant,,또래오래(양산점),또래오래(양산점),"광주광역시 북구 양산로 65 (양산동, 1층)",,,
restaurant,,모퉁이,모퉁이,광주광역시 북구 대천로157번길 2 (문흥동),,,
restaurant,,폰호프,폰호프,"광주광역시 북구 첨단연신로 261, 6층 604호 (신용동)",,,
restaurant,,술고하세요,술고하세요,"광주광역시 북구 동문대로 294-5, 1층 (각화동)",,,
restaurant,,코끼리김밥,코끼리김밥,"광주광역시 북구 서하로94번길 60, 상가동 106호 (용봉동, 용봉엘리체)",,,
restaurant,,광주포차호프,광주포차호프,"광주광역시 북구 대자로 87, 운암시장 마동 1층 11호 (운암동)",062-511-1343,,
restaurant,,역전할머니맥주,역전할머니맥주,광주광역시 북구 송해로 62 (일곡동),062-573-5989,,
restaurant,,동네한바퀴,동네한바퀴,"광주광역시 북구 송해로 66 (일곡동, 1층)",062-575-0408,,
restaurant,,주식회사지씨에스 광주무등산자이점,주식회사지씨에스 광주무등산자이점,"광주광역시 북구 향토문화로2번길 36-5, 1층 (우산동)",,,
restaurant,,길,길,"광주광역시 북구 저불로 40 (용봉동,외1필지 (2층))",,,
restaurant,,사계절맛집,사계절맛집,"광주광역시 북구 문산로 86 (문흥동, 1층)",,,
restaurant,,자담치킨운암동천점,자담치킨운암동천점,"광주광역시 북구 동운로 190, 1층 (운암동)",,,chicken
restaurant,,자매떡볶이,자매떡볶이,"광주광역시 북구 양산로 60, 1층 (양산동)",,,
restaurant,,또래분식코너,또래분식코너,"광주광역시 북구 동문대로85번길 39, 1층 (우산동)",062-262-0632,,
restaurant,,미리내,미리내,"광주광역시 북구 면앙로133번길 40, 1층 (우산동)",,,
restaurant,,아주커치킨(용봉점),아주커치킨(용봉점),"광주광역시 북구 용주로30번길 49 (용봉동,(1층))",,,chicken
restaurant,,배달삼겹갈통삼운암점,배달삼겹갈통삼운암점,"광주광역시 북구 동운로 190 (운암동, 1층)",,,
restaurant,,빨간토마토피자,빨간토마토피자,"광주광역시 북구 자미로66번길 17, 1층 (중흥동)",,,pizza
restaurant,,찹찹푸드,찹찹푸드,"광주광역시 북구 임방울대로1042번길 49, 상가동 1층 105호 (신용동)",,,
restaurant,,신식당,신식당,광주광역시 북구 대자로 88 (운암동),062-514-9295,,
restaurant,,첨단돌솥감자탕(양산점),첨단돌솥감자탕(양산점),"광주광역시 북구 양산택지로 26, 1층 (양산동)",062-571-9565,,
restaurant,,카페(cafe)지금,카페(cafe)지금,"광주광역시 북구 첨단연신로 265, 1층 106호 (신용동)",062-576-8344,,
restaurant,,즐거울락,즐거울락,"광주광역시 북구 설죽로 416, 상가1동 1층 101호 (삼각동, 신일곡골드클래스)",,,
restaurant,,새롬호프,새롬호프,"광주광역시 북구 서하로183번길 52, 지하1층 (오치동)",,,
restaurant,,명지돈가,명지돈가,"광주광역시 북구 우치로347번길 3 (삼각동,(1층))",062-261-1002,,
restaurant,,흑비흑염소,흑비흑염소,"광주광역시 북구 비엔날레로 182, 1층 (용봉동)",062-511-0800,,
restaurant,,윤씨네돼지갈비,윤씨네돼지갈비,"광주광역시 북구 서하로 131 (매곡동,지하1층)",062-511-8880,,
restaurant,,술이랑,술이랑,광주광역시 북구 서하로194번길 3 (오치동),,,
restaurant,,투모아(첨단2지구점),투모아(첨단2지구점),"광주광역시 북구 첨단연신로107번길 25, 1층 (신용동)",,,
restaurant,,깐풍기튀기는남자들,깐풍기튀기는남자들,"광주광역시 북구 호동로75번길 8-2, 1층 (문흥동)",,,
restaurant,,제일회관,제일회관,광주광역시 북구 무등로180번길 6 (신안동),062-514-1115,,
restaurant,,금수산한우명가,금수산한우명가,"광주광역시 북구 저불로 29, 1층 (용봉동)",062-514-1239,,
restaurant,,매운똥발이&공탄구이,매운똥발이&공탄구이,"광주광역시 북구 송해로39번길 18-12 (삼각동,(1층))",,,
restaurant,,BHC치킨(두암점),BHC치킨(두암점),"광주광역시 북구 군왕로 68 (두암동, 1층)",062-513-1180,,chicken
restaurant,,반야,반야,"광주광역시 북구 호동로63번길 75 (용봉동,(1,2층))",,,
restaurant,,취향,취향,"광주광역시 북구 대자로 80-1 (운암동, 1층 )",,,
restaurant,,아름식당,아름식당,"광주광역시 북구 향토문화로2번길 49-18, 1층 (우산동)",,,
restaurant,,낙지천국,낙지천국,광주광역시 북구 밤실로 192-1 (두암동),062-264-8995,,
restaurant,,덕장짐대박이,덕장짐대박이,광주광역시 북구 문산로74번길 7 (문흥동),062-267-2140,,
restaurant,,쉼터,쉼터,"광주광역시 북구 서방로 38, 지하1층 (중흥동)",,,
restaurant,,똥개,똥개,"광주광역시 북구 참판로 96 (두암동, 1층)",,,
restaurant,,푸드딜리버리,푸드딜리버리,"광주광역시 북구 서강로53번길 6 (운암동, 2층)",,,
restaurant,,다연호프,다연호프,"광주광역시 북구 첨단연신로108번길 59-22, 1층 (신용동)",,,
restaurant,,브라운(Brown),브라운(Brown),"광주광역시 북구 양산택지로 100, 1층 (본촌동)",,,
restaurant,,네오피자,네오피자,"광주광역시 북구 우치로347번길 17, 삼각동 서라아파트 상가동 1층 105호 (삼각동)",062-267-7740,,pizza
restaurant,,대패갑1900운암점,대패갑1900운암점,"광주광역시 북구 북문대로103번길 28-4 (운암동, 1층)",062-525-1900,,
restaurant,,하랑은신용점,하랑은신용점,"광주광역시 북구 첨단연신로108번길 59-17, 1층 101호 (신용동)",,,
restaurant,,꼬마김밥신화앤죽,꼬마김밥신화앤죽,"광주광역시 북구 문산로74번길 27, 1층 (문흥동)",,,
restaurant,,1967삼대서울곱창,1967삼대서울곱창,"광주광역시 북구 저불로69번길 19, 이룬빌딩 1층 102,103호 (용봉동)",,,
restaurant,,낭만,낭만,"광주광역시 북구 서하로 202-15, 1층 (오치동)",,,
restaurant,,꾸쇼,꾸쇼,"광주광역시 북구 양산택지로 24, 1층 (양산동)",,,
restaurant,,마피아떡볶이(첨단점),마피아떡볶이(첨단점),"광주광역시 북구 첨단연신로91번길 44, 대성빌딩 1층 110호 (신용동)",,,
restaurant,,홍게우동전남대점,홍게우동전남대점,"광주광역시 북구 우치로27번길 13, 1층 (중흥동)",,,
restaurant,,키친디벨롭,키친디벨롭,"광주광역시 북구 자미로66번길 15-3, 1층 (신안동)",062-522-4955,,
restaurant,,일곡동무한리필,일곡동무한리필,"광주광역시 북구 설죽로 496-5, 1층 119호 (일곡동)",062-430-6003,,
restaurant,,쌈육구,쌈육구,광주광역시 북구 설죽로214번길 77 (용봉동),,,
restaurant,,고려갈비,고려갈비,광주광역시 북구 용주로30번길 50 (용봉동),,,
restaurant,,궁차이나,궁차이나,"광주광역시 북구 서하로183번길 31, 1층 (오치동)",062-574-2040,,
restaurant,,마시찌롱두마리치킨,마시찌롱두마리치킨,"광주광역시 북구 면앙로121번길 95 (문흥동, 1층)",,,chicken
restaurant,,뜨락,뜨락,"광주광역시 북구 대자로 48-3, 1층 (운암동)",,,
restaurant,,티빠(T-BAR),티빠(T-BAR),"광주광역시 북구 설죽로320번길 26 (오치동, 2층)",,,
restaurant,,하루연어,하루연어,"광주광역시 북구 호동로15번길 55, 1층 (용봉동)",,,
restaurant,,곤조,곤조,"광주광역시 북구 동림용산로 25, 1층 (동림동)",,,
restaurant,,고가네복돼지,고가네복돼지,"광주광역시 북구 본촌마을길 157-15, 1층 (본촌동)",,,
restaurant,,식스버거,식스버거,"광주광역시 북구 서강로 160, 상가동 1층 102호 (운암동, 우성아파트)",,,
restaurant,,취중천국,취중천국,광주광역시 북구 밤실로 199 (두암동),062-268-1668,,
restaurant,,김가네(일곡점),김가네(일곡점),광주광역시 북구 양일로305번길 20 (일곡동),062-575-7369,,
restaurant,,황금회집,황금회집,"광주광역시 북구 군왕로 24 (풍향동, 1층)",,,
restaurant,,하솜면가육전메밀,하솜면가육전메밀,"광주광역시 북구 하서로 434-1, 1층 (용두동)",,,
restaurant,,우리동네아구찜,우리동네아구찜,"광주광역시 북구 능안로29번길 22, 109동 1층 102호 (오치동, 한국아델리움)",,,
restaurant,,신고흥,신고흥,광주광역시 북구 중가로51번길 23 (유동),,,
restaurant,,미성팥죽,미성팥죽,"광주광역시 북구 동문대로 83-1 (우산동,(지상2층))",,,
restaurant,,쭈꾸미도사광주용봉점,쭈꾸미도사광주용봉점,"광주광역시 북구 용봉택지로 92, 1층 (용봉동)",,,
restaurant,,티바두마리치킨운암&동림점,티바두마리치킨운암&동림점,"광주광역시 북구 비엔날레로 30, 1층 (운암동)",,,chicken
restaurant,,삼시네끼전남대점,삼시네끼전남대점,"광주광역시 북구 반룡로 23, 1층 (용봉동)",062-418-7422,,
restaurant,,오치골쇠고기국밥,오치골쇠고기국밥,광주광역시 북구 서하로 174-1 (오치동),,,korean
restaurant,,두암골세꼬시,두암골세꼬시,"광주광역시 북구 삼정로 98-1, 1층 (두암동)",062-251-1600,,
restaurant,,복돼지족발국밥,복돼지족발국밥,"광주광역시 북구 문산로 30-1 (문흥동, 중흥파크상가 1층 13호)",,,korean
restaurant,,이자까야,이자까야,광주광역시 북구 서방로 1-2 (중흥동),,,
restaurant,,블랙모밀,블랙모밀,"광주광역시 북구 연양로 59, 1층 (양산동)",,,
restaurant,,덤덤,덤덤,"광주광역시 북구 우치로110번길 27, 1층 (용봉동)",,,
restaurant,,용봉회센타,용봉회센타,광주광역시 북구 서방로73번길 8 (우산동),062-269-1862,,
restaurant,,찜선생,찜선생,"광주광역시 북구 우치로231번길 16, 1층 (오치동)",,,
restaurant,,용천통닭,용천통닭,"광주광역시 북구 반룡로28번길 29 (용봉동, 1층)",,,chicken
restaurant,,투모아홈플러스점,투모아홈플러스점,"광주광역시 북구 두리봉길 45 (두암동, 1층 )",,,
restaurant,,소야포차,소야포차,"광주광역시 북구 일곡마을로 128, 1층 (일곡동)",,,
restaurant,,제일푸드,제일푸드,"광주광역시 북구 서양로93번길 68, 1층 (중흥동)",,,
restaurant,,추어탕깊다,추어탕깊다,"광주광역시 북구 우치로100번길 4, 3층 (용봉동)",,,
restaurant,,일곡수산,일곡수산,"광주광역시 북구 송해로 70-16, 1층 (일곡동)",062-575-2272,,
restaurant,,굽네치킨첨단2호점,굽네치킨첨단2호점,"광주광역시 북구 첨단연신로91번길 44 (신용동, 1층)",,,chicken
restaurant,,갑BAR,갑BAR,"광주광역시 북구 설죽로 496-5, 상가동 1층 111호 (일곡동)",,,
restaurant,,팥죽나라,팥죽나라,"광주광역시 북구 동문대로191번길 9, 1층 (두암동)",,,
restaurant,,번트시에나,번트시에나,"광주광역시 북구 자미로66번길 50, 1층 (중흥동)",,,
restaurant,,beer 56st(비어56),beer 56st(비어56),"광주광역시 북구 대자로 68-1 (운암동,(1층))",,,
restaurant,,면제작소,면제작소,"광주광역시 북구 저불로69번길 12, 1층 (용봉동)",,,
restaurant,,딜리버리푸드,딜리버리푸드,"광주광역시 북구 서방로39번길 22, 1층 (중흥동)",,,
restaurant,,카페아띠,카페아띠,"광주광역시 북구 용봉로 77, 전남대학교 농대2호관 1층 (용봉동)",,,
restaurant,,짐바로찜닭,짐바로찜닭,"광주광역시 북구 첨단연신로107번길 37, 1층 108호 (신용동)",,,
restaurant,,사계진미용봉점,사계진미용봉점,"광주광역시 북구 용봉택지로 65, 삼원빌딩 1층 (용봉동)",,,
restaurant,,무키무키,무키무키,"광주광역시 북구 저불로 51, 1층 (용봉동)",,,
restaurant,,010카페,010카페,"광주광역시 북구 우치로100번길 9-3, 1~2층 (용봉동)",,,
restaurant,,사랑님,사랑님,"광주광역시 북구 용두택지로 10, 1층 (용두동)",,,
restaurant,,오치면옥,오치면옥,광주광역시 북구 서하로 195 (오치동),,,
restaurant,,태풍참치,태풍참치,"광주광역시 북구 대자로 71-2, 1층 (운암동)",,,
restaurant,,신똑순이아구찜,신똑순이아구찜,"광주광역시 북구 우치로274번길 41, 1층 (오치동)",062-571-1315,,
restaurant,,국수집,국수집,"광주광역시 북구 안산로 8 (오치동, 1층)",,,
restaurant,,훈민정음양산점,훈민정음양산점,"광주광역시 북구 양산로 35, 1층 (양산동)",,,
restaurant,,아주커치킨첨단신용점,아주커치킨첨단신용점,"광주광역시 북구 첨단연신로107번길 45-3 (신용동, 1층 105호)",,,chicken
restaurant,,조금나루맛집,조금나루맛집,"광주광역시 북구 안산로 12, 1층 (오치동)",,,
restaurant,,고운달동네,고운달동네,"광주광역시 북구 서방로19번길 9-4 (중흥동, 1층,2층)",062-264-0702,,
restaurant,,뮤즈베이커리카페,뮤즈베이커리카페,"광주광역시 북구 설죽로370번길 24, 1층 (오치동)",062-265-5008,,
restaurant,,채민경월드흑염소나라,채민경월드흑염소나라,"광주광역시 북구 금당마을길 61-8 (월출동, 1층)",062-572-0534,,
restaurant,,카페드파리(cafe de paris),카페드파리(cafe de paris),"광주광역시 북구 설죽로 358, 1층 103호 (오치동)",,,
restaurant,,티라노,티라노,"광주광역시 북구 서방로39번길 9, 1층 (중흥동)",,,
restaurant,,김선영대구왕뽈면옥일곡점,김선영대구왕뽈면옥일곡점,광주광역시 북구 일곡택지로 83 (일곡동),062-571-5002,,
restaurant,,미소,미소,"광주광역시 북구 용봉택지로 94, 3층 (용봉동)",,,
restaurant,,본세이로무시(용봉직영점),본세이로무시(용봉직영점),"광주광역시 북구 설죽로217번길 43 (용봉동,(1층))",,,
restaurant,,넛츠커피(NUTS COFFEE),넛츠커피(NUTS COFFEE),"광주광역시 북구 하서로466번길 2 (용두동, 1층)",,,
restaurant,,혜자로운수산,혜자로운수산,"광주광역시 북구 동문대로134번길 30 (두암동, 1층)",,,
restaurant,,부업중,부업중,"광주광역시 북구 동운로201번길 32, 1층 (운암동)",,,
restaurant,,만선낙지아구찜,만선낙지아구찜,"광주광역시 북구 하서로 437 (용두동, 외3필지)",062-575-0852,,
restaurant,,청년다방(연제점),청년다방(연제점),"광주광역시 북구 양일1로 3, 신안타워 1층 (연제동)",,,
restaurant,,카페장진주,카페장진주,"광주광역시 북구 동운로201번길 73, 1층 (운암동)",062-523-9277,,
restaurant,,새벽달전남대점,새벽달전남대점,"광주광역시 북구 우치로110번길 39, 1층 (용봉동)",,,
restaurant,,웅이네복돼지,웅이네복돼지,"광주광역시 북구 동문대로100번길 17, 1층 (두암동)",,,
restaurant,,다락금,다락금,"광주광역시 북구 송해로 36, 1층 (삼각동)",,,
restaurant,,나름,나름,"광주광역시 북구 용주로30번길 64-1, 1층 (용봉동)",,,
restaurant,,앤셜리,앤셜리,"광주광역시 북구 삼정로 74, 1층 (두암동)",,,
restaurant,,불꽃초밥,불꽃초밥,"광주광역시 북구 설죽로214번길 105 (용봉동,(1층))",,,japanese
restaurant,,빨간토마토피자,빨간토마토피자,"광주광역시 북구 첨단연신로91번길 44, 대성빌딩 1층 113호 (신용동)",,,pizza
restaurant,,레트로포차,레트로포차,"광주광역시 북구 자미로 59 (신안동,외1필지 (1층))",062-511-8589,,
restaurant,,통통불닭발,통통불닭발,"광주광역시 북구 동운로 230-1 (운암동,(지상1층))",,,
restaurant,,용천통닭앤호프,용천통닭앤호프,"광주광역시 북구 첨단연신로91번길 32-10 (신용동, 1층 111호)",,,chicken
restaurant,,김밥선수야식선수,김밥선수야식선수,"광주광역시 북구 서암대로 106, 1층 (신안동)",062-523-1253,,
restaurant,,콩하루콩나물국밥,콩하루콩나물국밥,"광주광역시 북구 북문대로103번길 21, 1층 (운암동)",,,korean
restaurant,,츠츠허허,츠츠허허,"광주광역시 북구 설죽로217번길 12 (용봉동, 1층)",,,
restaurant,,인무드,인무드,"광주광역시 북구 면앙로32번길 48 (용봉동, 1층)",,,
restaurant,,빛고을국밥&전골전문점,빛고을국밥&전골전문점,"광주광역시 북구 용주로30번길 25 (용봉동, 1층)",062-514-3869,,korean
restaurant,,회포장,회포장,광주광역시 북구 호동로 73 (문흥동),,,
restaurant,,만남,만남,"광주광역시 북구 서암대로305번길 5 (우산동,(1층))",,,
restaurant,,히쿠,히쿠,"광주광역시 북구 설죽로 518-4 (일곡동, 1층)",,,
restaurant,,참치야,참치야,"광주광역시 북구 연양로40번길 2, 1층 (양산동)",,,
restaurant,,현이네식당,현이네식당,광주광역시 북구 신임로 19 (신안동),062-521-1599,,
restaurant,,장안평국밥,장안평국밥,광주광역시 북구 경열로 212 (유동),062-523-2208,,korean
restaurant,,도도한돈운암점,도도한돈운암점,"광주광역시 북구 대자로 24 (운암동,(1층))",062-525-9565,,
restaurant,,맥주한잔,맥주한잔,"광주광역시 북구 두리봉길 52 (각화동,(지상1층))",,,
restaurant,,운암골전집,운암골전집,"광주광역시 북구 북문대로19번길 6 (운암동, 1층)",,,
restaurant,,돼지전설,돼지전설,"광주광역시 북구 매곡로 99, 1층 (매곡동)",,,
restaurant,,해오름카페,해오름카페,"광주광역시 북구 삼소로 133-20, 1층 (대촌동)",,,
restaurant,,홍삼먹인수제탕수육,홍삼먹인수제탕수육,"광주광역시 북구 참판로 112, 1층 (두암동)",,,
restaurant,,컴포즈커피일곡점,컴포즈커피일곡점,"광주광역시 북구 설죽로 503 (일곡동,외1필지)",062-572-5488,,
restaurant,,일호식당,일호식당,"광주광역시 북구 하남대로 821, 1층 (운암동)",,,
restaurant,,돼갈박,돼갈박,"광주광역시 북구 서강로66번길 38, 1층 (운암동)",,,
restaurant,,강태공복,강태공복,"광주광역시 북구 저불로39번길 11 (용봉동,(1층))",062-511-1266,,
restaurant,,건영회수산1호점,건영회수산1호점,"광주광역시 북구 저불로39번길 9, 2층 (용봉동)",062-526-1085,,
restaurant,,투게더,투게더,"광주광역시 북구 상촌로43번길 32 (양산동, 일신아파트 상가 105호)",,,
restaurant,,1일1치킨&떡볶이,1일1치킨&떡볶이,"광주광역시 북구 설죽로214번길 25, 1층 (용봉동)",,,chicken
restaurant,,1950할매손집밥,1950할매손집밥,"광주광역시 북구 우치로1번길 6-2, 1층 (중흥동)",,,
restaurant,,에이스,에이스,"광주광역시 북구 용봉택지로 71, 3층 (용봉동)",,,
restaurant,,효자푸드,효자푸드,"광주광역시 북구 중문로 84, 1층 (우산동)",,,
restaurant,,조선짬뽕전대본점,조선짬뽕전대본점,"광주광역시 북구 우치로110번길 16, 1층 (용봉동)",,,
restaurant,,가족식당,가족식당,광주광역시 북구 무등로111번길 29 (신안동),062-268-1124,,
restaurant,,홍고집흑염소,홍고집흑염소,"광주광역시 북구 삼정로 42, 1층 (두암동)",062-268-8253,,
restaurant,,플래닛7(PLANET7),플래닛7(PLANET7),"광주광역시 북구 호동로 21-3 (중흥동, 1층)",,,
restaurant,,본촌생선구이백반,본촌생선구이백반,"광주광역시 북구 하서로 506, 1층 (본촌동)",,,
restaurant,,까투리(용봉중흥점),까투리(용봉중흥점),"광주광역시 북구 비엔날레로 103, 중흥아파트 상가동 1층 2호 (용봉동)",062-529-6487,,
restaurant,,갈비이야기,갈비이야기,광주광역시 북구 양산택지로51번길 6-3 (양산동),,,
restaurant,,동주네,동주네,"광주광역시 북구 용주로 10, 1층 (용봉동)",,,
restaurant,,포차놀러와,포차놀러와,"광주광역시 북구 양산택지로 89, 청유빌딩 2층 (본촌동)",062-574-8110,,
restaurant,,쌍피레,쌍피레,"광주광역시 북구 매곡로69번길 42 (매곡동, 1층)",,,
restaurant,,뚱땡이포차,뚱땡이포차,"광주광역시 북구 하서로 372, 1층 (양산동)",,,
restaurant,,커피정원,커피정원,"광주광역시 북구 양일로 313, 1층 (일곡동)",,,
restaurant,,미스터찜닭,미스터찜닭,"광주광역시 북구 반룡로18번길 27, 1층 (용봉동)",,,
restaurant,,봉천동진순자김밥,봉천동진순자김밥,"광주광역시 북구 반룡로42번길 26, 1층 (용봉동)",062-456-8899,,
restaurant,,아주커치킨일곡2점,아주커치킨일곡2점,"광주광역시 북구 송해로 65-1 (일곡동, 1층 )",062-571-7992,,chicken
restaurant,,등뼈감자탕,등뼈감자탕,광주광역시 북구 하서로 457 (용두동),062-572-3550,,
restaurant,,오로지족발보쌈,오로지족발보쌈,"광주광역시 북구 양산로 32, 1층 (양산동)",062-574-2536,,
restaurant,,금탑소머리국밥,금탑소머리국밥,"광주광역시 북구 안산로 28, 1층 (오치동)",,,korean
restaurant,,피자파는집운암점,피자파는집운암점,"광주광역시 북구 서강로66번길 9, 1층 (운암동)",,,pizza
restaurant,,구우라고(GUWOORAGO),구우라고(GUWOORAGO),"광주광역시 북구 대자실로 22, 1층 102호 (운암동, 운암동 포레스-힐2)",,,
restaurant,,깨순이김밥,깨순이김밥,광주광역시 북구 자미로 60 (신안동),062-527-3700,,
restaurant,,서해수산활어직판장,서해수산활어직판장,"광주광역시 북구 첨단연신로107번길 41, 제2동 1층 105~109호 (신용동)",,,
restaurant,,옹기명가,옹기명가,"광주광역시 북구 설죽로251번길 56, 1층 (용봉동)",,,
restaurant,,육탑(6TOP),육탑(6TOP),"광주광역시 북구 설죽로 394, 1층 (삼각동)",,,
restaurant,,삼육이다시이십,삼육이다시이십,"광주광역시 북구 우치로 54 (중흥동, 1층)",062-512-5130,,
restaurant,,낭만식탁,낭만식탁,광주광역시 북구 자미로66번길 7 (신안동),062-529-8882,,
restaurant,,데이지비스트로,데이지비스트로,"광주광역시 북구 일곡마을로 152-1, 2층 (일곡동)",062-576-0700,,
restaurant,,용푸드,용푸드,"광주광역시 북구 용주로30번길 87, 1층 (용봉동)",,,
restaurant,,카페일루이스,카페일루이스,"광주광역시 북구 각화대로 5, 1층 (각화동)",,,
restaurant,,해오돈,해오돈,"광주광역시 북구 대자로42번길 6, 1층 (운암동)",,,
restaurant,,나루터,나루터,"광주광역시 북구 우치로238번길 26 (오치동, 1층)",,,
restaurant,,클라스2060,클라스2060,"광주광역시 북구 반룡로28번길 29, 1층 (용봉동)",,,
restaurant,,가온,가온,"광주광역시 북구 초당로 32, 지하1층 (매곡동)",,,
restaurant,,원조장수,원조장수,"광주광역시 북구 하서로 450 (용두동,(1층))",062-572-0977,,
restaurant,,광주일고,광주일고,광주광역시 북구 우치로110번길 12 (용봉동),070-4130-0591,,
restaurant,,낭만두꺼비,낭만두꺼비,"광주광역시 북구 대자실로 14-1 (운암동, 1층)",,,
restaurant,,펀푸드,펀푸드,"광주광역시 북구 대천로 113-15, 1층 (문흥동)",,,
restaurant,,파티호프2,파티호프2,"광주광역시 북구 하서로423번길 36, 2층 (용두동)",,,
restaurant,,반월추어탕 양산점,반월추어탕 양산점,광주광역시 북구 하서로 542 (본촌동),062-571-9966,,
restaurant,,홍대패삼겹,홍대패삼겹,"광주광역시 북구 양산택지로34번길 5, 1층 (양산동)",062-572-3330,,
restaurant,,땡겨,땡겨,광주광역시 북구 서하로245번길 29 (오치동),,,
restaurant,,소소한쌈,소소한쌈,"광주광역시 북구 하백로 15, 주성빌딩 1층 (매곡동)",,,
restaurant,,난타5000피자운암점,난타5000피자운암점,"광주광역시 북구 황계로55번길 12, 1층 (운암동)",,,pizza
restaurant,,일루이스카페,일루이스카페,"광주광역시 북구 중흥로 95, 1층 (신안동)",,,
restaurant,,보쌈써는쭈꾸미,보쌈써는쭈꾸미,"광주광역시 북구 양산택지로 27 (양산동, 가동 1층)",,,
restaurant,,술링(술ing),술링(술ing),광주광역시 북구 저불로 36 (용봉동),,,
restaurant,,까투리두암2호점,까투리두암2호점,광주광역시 북구 동문대로122번길 9 (두암동),,,
restaurant,,샾(#)감성술집,샾(#)감성술집,"광주광역시 북구 반룡로28번길 40 (용봉동,(1층))",,,
restaurant,,남양통닭,남양통닭,"광주광역시 북구 하서로 416, 1층 (양산동)",,,chicken
restaurant,,족발이땡기는날,족발이땡기는날,"광주광역시 북구 양산택지로 57, 1층 (양산동)",,,
restaurant,,에프원바,에프원바,"광주광역시 북구 저불로 37, 2층 (용봉동)",,,
restaurant,,냉면덕후북구점,냉면덕후북구점,"광주광역시 북구 우치로1번길 6-2, 1층 (중흥동)",,,
restaurant,,붓카츠,붓카츠,"광주광역시 북구 연양로 36, 1층 104호 (양산동)",,,
restaurant,,지코바첨단신용점,지코바첨단신용점,"광주광역시 북구 첨단연신로91번길 10, 1층 114호 (신용동)",,,
restaurant,,미쓰최,미쓰최,"광주광역시 북구 천지인로173번길 16, 상가동 1층 4호 (문흥동)",,,
restaurant,,인생갈비양산점,인생갈비양산점,"광주광역시 북구 양산로 27, 1층 (양산동)",062-572-8736,,
restaurant,,김복남맥주광주운암점,김복남맥주광주운암점,"광주광역시 북구 황계로55번길 12, 1층 (운암동)",,,
restaurant,,월곡동할매닭발,월곡동할매닭발,"광주광역시 북구 대자로 48-9 (운암동,(1층))",,,
restaurant,,시민통닭,시민통닭,"광주광역시 북구 금호로 46 (운암동, 1층)",,,chicken
restaurant,,단밤푸드,단밤푸드,"광주광역시 북구 첨단연신로108번길 39-10, 1층 (신용동)",,,
restaurant,,금호포차,금호포차,"광주광역시 북구 대자실로 1, 1층 (운암동)",,,
