위도,경도,ref,light:count,addr:subdistrict,addr:hamlet,phone,operator,operator:type,source:date,highway,support,light_method,light:lit,light:shape,light:tilt
37.64325714,126.6862793,632-23,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11812
37.64325333,126.6858978,632-24,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11813
37.64317703,126.6856613,632-25,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11814
37.64304352,126.6854477,632-26,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11815
37.64292908,126.6851654,632-27,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11816
37.64287567,126.6847382,632-28,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11817
37.64286041,126.6842957,632-29,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11818
37.64305115,126.6914063,632-3,1,운양동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11819
37.64303589,126.6909943,632-4,1,운양동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11820
37.64302063,126.6905441,632-5,1,운양동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11821
37.64301682,126.6900787,632-6,1,운양동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11822
37.64304733,126.689682,632-7,1,운양동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11823
37.64305878,126.6892776,632-8,1,운양동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11824
37.64306259,126.6889038,632-9,1,운양동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11825
37.64178848,126.6841278,633-1,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11826
37.64081192,126.6858902,633-10,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11827
37.64072037,126.6861038,633-11,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11828
37.64171219,126.6843033,633-2,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11829
37.64160538,126.6844635,633-3,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11830
37.64152145,126.6846085,633-4,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11831
37.64142609,126.6848145,633-5,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11832
37.64134216,126.6849976,633-6,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11833
37.64121628,126.6851883,633-7,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11834
37.64108658,126.6854553,633-8,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11835
37.64095688,126.6856842,633-9,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11836
37.63928986,126.6820908,634-1,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11837
37.63877106,126.6826782,634-10,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11838
37.63898849,126.6823578,634-11,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11839
37.63970947,126.6826019,634-2,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11840
37.64004898,126.6830139,634-3,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11841
37.64026642,126.6833801,634-4,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11842
37.64002609,126.6836777,634-5,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11843
37.63973999,126.6840057,634-6,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11844
37.63949203,126.6837769,634-7,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11845
37.63924026,126.6834564,634-8,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11846
37.63893509,126.6831131,634-9,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11847
37.63673019,126.6809235,635-1,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11848
37.63836288,126.6838303,635-10,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11849
37.6385994,126.6840897,635-11,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11850
37.63873291,126.6840286,635-12,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11851
37.63839722,126.6836319,635-13,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11852
37.63806152,126.6832352,635-14,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11853
37.63781738,126.6829147,635-15,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11854
37.63757324,126.6826248,635-16,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11855
37.63726044,126.6822739,635-17,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11856
37.63698196,126.6819458,635-18,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11857
37.63674927,126.6815796,635-19,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11858
37.63660049,126.6814728,635-2,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11859
37.6367836,126.6811066,635-20,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11860
37.63698196,126.6808167,635-21,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11861
37.63719559,126.680542,635-22,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11862
37.63739395,126.6802979,635-23,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11863
37.63757706,126.6800613,635-24,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11864
37.6377449,126.6798401,635-25,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11865
37.6378746,126.6796417,635-26,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11866
37.63801956,126.6794357,635-27,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11867
37.63672638,126.6818237,635-3,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11868
37.63692093,126.6820984,635-4,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11869
37.63715363,126.682373,635-5,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11870
37.63739777,126.6826324,635-6,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11871
37.63767624,126.6829987,635-7,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11872
37.63790894,126.6832657,635-8,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11873
37.638134,126.683548,635-9,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11874
37.63878632,126.684288,636-1,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11875
37.64037323,126.6868744,636-10,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11876
37.64025497,126.6871796,636-11,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11877
37.6401062,126.687439,636-12,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11878
37.63994217,126.6876907,636-13,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11879
37.63977051,126.6878967,636-14,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11880
37.63961792,126.688118,636-15,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11881
37.63946915,126.688324,636-16,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11882
37.63932419,126.6885071,636-17,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11883
37.63916397,126.688736,636-18,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11884
37.63899231,126.6889343,636-19,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11885
37.63900375,126.6845474,636-2,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11886
37.63885498,126.6891174,636-20,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11887
37.64044189,126.6860352,636-21,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11888
37.64021301,126.6857758,636-22,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11889
37.6399498,126.6854858,636-23,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11890
37.63969803,126.685173,636-24,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11891
37.63945007,126.6848679,636-25,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11892
37.63904953,126.6843796,636-26,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11893
37.63922501,126.6848145,636-3,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11894
37.63940811,126.6850357,636-4,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11895
37.63963318,126.6853027,636-5,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11896
37.63988113,126.685585,636-6,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11897
37.64010239,126.6858597,636-7,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11898
37.64036942,126.6861725,636-8,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11899
37.6404953,126.6865616,636-9,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11900
37.6398735,126.6750183,637-1,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11901
37.6404953,126.6725769,637-10,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11902
37.64035797,126.6731262,637-11,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11903
37.64015961,126.6731415,637-12,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11904
37.6400032,126.6731796,637-13,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11905
37.6400795,126.6737595,637-14,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11906
37.64025879,126.6739349,637-15,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11907
37.64029694,126.6741714,637-16,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11908
37.64041519,126.6743317,637-17,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11909
37.64050293,126.6736526,637-18,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11910
37.64028931,126.6736908,637-19,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11911
37.64012527,126.6750641,637-2,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11912
37.6402626,126.6748276,637-3,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11913
37.64041138,126.6745758,637-4,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11914
37.64056396,126.674324,637-5,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11915
37.64065552,126.6738968,637-6,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11916
37.64061356,126.6735611,637-7,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11917
37.64056396,126.6732483,637-8,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11918
37.64051819,126.6729202,637-9,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11919
37.64017868,126.67556,638-1,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11920
37.63896179,126.6731491,638-10,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11921
37.63902283,126.6728363,638-11,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11922
37.63920975,126.6725616,638-12,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11923
37.63933563,126.6723557,638-13,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11924
37.639328,126.6726685,638-14,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11925
37.63948059,126.6728745,638-15,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11926
37.63951874,126.6731339,638-16,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11927
37.63973618,126.675209,638-2,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11928
37.63960266,126.6750183,638-3,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11929
37.63962936,126.6747971,638-4,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11930
37.63942719,126.6745987,638-5,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11931
37.63925552,126.6744385,638-6,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11932
37.63913345,126.6742554,638-7,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11933
37.6390419,126.673851,638-8,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11934
37.63896179,126.6734924,638-9,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11935
37.63933945,126.6749039,639-1,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11936
37.63903427,126.67453,639-2,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11937
37.6388588,126.6741333,639-3,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11938
37.63877106,126.6737976,639-4,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11939
37.63874054,126.6734161,639-5,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11940
37.63876343,126.6730118,639-6,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11941
37.63891602,126.6725159,639-7,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11942
37.63990021,126.6729431,Jan-64,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11943
37.63988113,126.6727753,Feb-64,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11944
37.63988876,126.6725464,Mar-64,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11945
37.63999176,126.6723251,Apr-64,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11946
37.64007568,126.6721115,May-64,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11947
37.63987732,126.6719055,Jun-64,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11948
37.63970566,126.6721573,Jul-64,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11949
37.6400032,126.6738815,640-1,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11950
37.64003372,126.6742249,640-2,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11951
37.64002228,126.6744461,640-3,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11952
37.64019012,126.674614,640-4,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11953
37.63999939,126.6746063,640-5,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11954
37.64004135,126.6748276,640-6,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11955
37.64355087,126.6787262,641-1,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11956
37.64319992,126.6783447,641-2,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11957
37.64302444,126.678154,641-3,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11958
37.64324188,126.6777115,641-4,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11959
37.64345932,126.677269,641-5,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11960
37.64371109,126.6768036,641-6,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11961
37.64408112,126.6763153,641-7,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11962
37.64442825,126.6760178,641-8,1,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11963
37.63806152,126.6662445,642-1,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11964
37.63702011,126.6681137,642-10,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11965
37.63690567,126.6682892,642-11,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11966
37.63680267,126.6684875,642-12,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11967
37.63670731,126.6686859,642-13,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11968
37.63658905,126.6689148,642-14,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11969
37.63648605,126.6690903,642-15,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11970
37.63637924,126.669281,642-16,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11971
37.63618851,126.6696167,642-17,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11972
37.63605118,126.6698685,642-18,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11973
37.6359024,126.6701202,642-19,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11974
37.63795853,126.6664658,642-2,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11975
37.63783646,126.6667099,642-3,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11976
37.6376915,126.666954,642-4,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11977
37.63755417,126.6671677,642-5,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11978
37.6374588,126.6673965,642-6,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11979
37.63734818,126.6675949,642-7,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11980
37.63723373,126.667778,642-8,2,장기동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,11981
