식당위도,식당경도,name,cuisine,takeaway,reservation,phone,addr:full,amenity,capacity,internet_access,access:disabled,website,source,source:date,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
35.019697,126.7125254,영양,korean,yes,yes,+82 61 331 3592,,restaurant,32,no,,,공공데이터포털,2020-11-20 11:08,,흥룡길,3-7,,,,
34.9488608,127.6910839,한마음식당,korean,yes,yes,+82 61 791 7945,,restaurant,,wlan,,,공공데이터포털,2020-10-15 12:37,,중마로,273,,,1,
34.9484057,127.6971324,"원조고가네대구탕,찜해물찜전문",,yes,yes,+82 61 795 7175,,restaurant,,wlan,,,공공데이터포털,2020-10-13 11:42,,오류로,114,,,,
34.9377073,127.7058359,영덕고래불회,fish,no,yes,+82 61 793 8698,,restaurant,,wlan,,,공공데이터포털,2020-10-13 14:00,,눈소4길,20-9,,,,
34.9309874,127.6985527,은성면옥,korean,yes,yes,+82 61 794 1245,,restaurant,,wlan,yes,,공공데이터포털,2020-10-07 14:48,,길호4길,10,,,1,
34.9629134,127.7142529,일등한우,beef,yes,yes,+82 61 792 5980,,restaurant,68,no,,,공공데이터포털,2020-11-17 16:16,,가야로,326,,,,
34.9548826,127.6933005,송인정,korean,yes,yes,+82 61 794 1256,,restaurant,,wlan,,,공공데이터포털,2020-10-13 14:54,,사동로,211,,,1,
34.9271257,127.6983239,바른짬뽕,,yes,yes,+82 61 795 1957,,restaurant,,wlan,yes,,공공데이터포털,2020-10-27 17:04,,항만9로,136,,,1,
34.9706426,127.5786267,제일냉면,korean,yes,yes,+82 61 761 5808,,restaurant,,wlan,,,공공데이터포털,2020-10-29 16:09,,서천2길,6,광양읍,,,
34.9373943,127.7020331,봄내,korean,yes,yes,+82 61 793 8889,,restaurant,20,wlan,,,공공데이터포털,2020-10-14 14:00,,눈소1길,54,,,1,
34.9358163,127.7049248,슬록,spanish,no,yes,,,restaurant,,wlan,,,공공데이터포털,2021-01-11 14:56,,눈소2길,77-12,,,1,
34.9382914,127.7102689,백운국수방,noodle,yes,yes,+82 61 792 9404,,restaurant,32,wlan,,,공공데이터포털,2020-10-19 14:28,,눈소5길,45-7,,,,
34.9374002,127.7105533,마동국밥,korean,yes,yes,+82 61 792 0110,,restaurant,24,wlan,,,공공데이터포털,2020-10-08 14:01,,눈소5길,36-1,,,,
34.9356279,127.7021568,맛찬들왕소금구이 광양점,,no,yes,+82 61 790 6692,,restaurant,24,wlan,yes,,공공데이터포털,2020-10-08 10:33,,눈소로,8,,,1,
34.9378802,127.7083096,고깃집진가,,yes,yes,+82 61 791 4590,,restaurant,,wlan,,,공공데이터포털,2021-01-15 14:47,,눈소로,68,,,1,
34.927662,127.6988742,길호한식뷔페,korean,yes,yes,+82 61 795 5808,,restaurant,,wlan,yes,,공공데이터포털,2020-10-07 10:21,,항만13로,42-24,,,1,
34.934953,127.6996432,화둥숯불갈비,,yes,yes,+82 61 792 1918,,restaurant,46,wlan,,,공공데이터포털,2020-10-12 13:31,,발섬4길,7-10,,,1,
34.9372798,127.7004204,사골국밥 중마점,korean,yes,yes,+82 61 791 6933,,restaurant,40,wlan,,,공공데이터포털,2020-10-13 12:49,,아미1길,15,,,1,
34.9330634,127.7001266,황제능이버섯해신탕,korean,yes,yes,+82 61 795 6607,,restaurant,,wlan,,,공공데이터포털,2020-10-27 16:03,,발섬6길,14,,,1,
34.9336095,127.7012414,대나무향가득한집 중마점,korean,yes,yes,+82 61 792 1222,,restaurant,,wlan,,,공공데이터포털,2020-12-29 15:13,,발섬2길,21,,,1,
34.9341272,127.7007004,갓바위회,fish,yes,yes,+82 61 795 8910,,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 17:13,,발섬4길,20,,,,
34.9350064,127.7006941,련,fish,yes,yes,+82 61 791 5123,,restaurant,,wlan,,,공공데이터포털,2020-10-12 17:33,,발섬4길,17-18,,,1,
34.9327663,127.7000855,하면옥,korean,yes,yes,+82 61 795 3737,,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 13:51,,발섬6길,10,,,1,
34.9368848,127.7009622,상하이요리집,,yes,yes,+82 61 793 0114,,restaurant,,wlan,yes,,공공데이터포털,2020-10-07 13:26,,중마로,534,,,1,
34.9271029,127.6987118,화가,korean,yes,yes,+82 50 7131 4819,,restaurant,,wlan,yes,,공공데이터포털,2020-10-07 10:38,,항만13로,39,,,1,
34.932133,127.6985696,면반장,,yes,yes,+82 61 793 1964,,restaurant,,no,,,공공데이터포털,2020-10-08 9:16,,발섬길,1,,,1,
34.9344868,127.6988467,참일능이버섯백숙,,yes,yes,+82 61 791 1117,,restaurant,,wlan,,,공공데이터포털,2020-10-12 14:49,,발섬길,30,,,1,
34.9261213,127.6988306,생선공방,,yes,yes,+82 61 791 1088,,restaurant,,wlan,yes,,공공데이터포털,2020-10-06 17:41,,항만13로,7-8,,,1,
34.9329099,127.7001593,황금명태본가 광양점,,yes,yes,+82 61 795 0518,,restaurant,20,wlan,yes,,공공데이터포털,2020-12-29 15:19,,발섬6길,12,,,1,
34.9301401,127.6882848,청풍한우,beef,yes,yes,+82 61 793 0042,,restaurant,,wlan,yes,,공공데이터포털,2020-11-18 15:19,,중마로,61,,,1,
34.9318059,127.6992189,풀하우스참치,,yes,yes,+82 61 795 5537,,restaurant,,wlan,,,공공데이터포털,2020-10-08 9:09,,길호3길,8,,,2,
34.926284,127.698326,백운관,korean,no,yes,+82 61 793 3366,,restaurant,,wlan,yes,,공공데이터포털,2020-10-07 10:02,,항만13로,23-7,,,1,115-118
34.9360526,127.7001639,한우명가,beef,yes,yes,+82 61 791 1755,,restaurant,,wlan,yes,,공공데이터포털,2020-10-27 15:55,,공영로,99,,,2,
34.9499888,127.6967766,명가해물전골손칼국수,korean,yes,yes,+82 61 791 8995,,restaurant,16,wlan,,,공공데이터포털,2020-12-29 15:14,,중마로,328-1,,,,
34.9622669,127.7283436,바다마을횟집,fish,yes,yes,,,restaurant,40,wlan,,,공공데이터포털,2020-10-16 17:53,,광영로,4,,,,
34.949967,127.696396,황금덕장 광양점,korean,yes,yes,+82 61 795 6565,,restaurant,80,no,,,공공데이터포털,2020-12-29 15:18,,중마로,326,,,,
34.9402884,127.7319563,송학,korean,yes,yes,+82 61 791 9004,,restaurant,,no,,,공공데이터포털,2020-12-07 10:41,,폭포사랑길,99,,,,
34.9726898,127.7151866,감나무골집,chicken,yes,yes,+82 61 772 0055,,restaurant,,wlan,,,공공데이터포털,2020-12-29 15:10,,금영로,263,옥곡면,,,
34.9750757,127.7191239,영일관,korean,yes,yes,+82 61 791 2231,,restaurant,46,wlan,,,공공데이터포털,2020-12-29 15:16,,신금산단5길,76,옥곡면,,,
34.9415471,127.6964264,바우네나주곰탕광양시청점,,yes,yes,+82 61 791 0791,,restaurant,20,wlan,,,공공데이터포털,2020-12-29 15:14,,행정2길,2,,,,
34.9621867,127.7264539,조선옥숯불갈비,,yes,yes,+82 61 792 8559,,restaurant,100,wlan,,,공공데이터포털,2020-10-15 10:22,,광영로,22,,,,
34.9710905,127.5798981,대나무향가득한집 광양점,korean,yes,yes,+82 61 763 8111,,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 21:35,,서천2길,17,광양읍,,,
34.9758097,127.5851567,장원회관,korean,yes,yes,+82 61 761 6006,,restaurant,110,wlan,yes,,공공데이터포털,2020-11-03 14:03,,매천로,821-5,광양읍,,,
34.9792876,127.5814846,이정재한우식육식당,beef,yes,yes,+82 61 761 1622,,restaurant,,wlan,,,공공데이터포털,2020-11-10 14:33,,서평7길,52,광양읍,,,
34.9735997,127.5788151,내가찜한코다리찜,korean,yes,yes,+82 61 761 9393,,restaurant,84,no,,,공공데이터포털,2020-12-07 10:40,,서북로,30,광양읍,,,
34.977523,127.5782724,황금코다리 광양점,korean,yes,yes,+82 61 762 0077,,restaurant,,wlan,yes,,공공데이터포털,2020-11-12 15:01,,매천로,752-1,광양읍,,,
34.965084,127.5795932,마로현목장,korean,yes,yes,+82 61 762 9290,,restaurant,,wlan,yes,,공공데이터포털,2020-10-14 9:33,,인덕로,922,광양읍,,,
35.3043019,126.9261358,흥부네추어탕,korean,yes,yes,+82 61 381 6600,,restaurant,,wlan,,,공공데이터포털,2020-10-13 16:40,,한수동로,609,수북면,,,
35.2942667,126.8806584,한재골가든,korean,yes,yes,+82 61 382 8839,,restaurant,80,wlan,,,공공데이터포털,2020-10-12 17:40,,병풍로,374,대전면,,,
35.1322532,127.0855963,국보966옛날두부,,yes,yes,+82 61 383 5118,,restaurant,20,wlan,yes,,공공데이터포털,2020-11-05 16:52,,장단길,31,가사문학면,,,
35.2055791,126.9863164,들풀산채정식 ,korean,yes,yes,+82 61 381 7370,,restaurant,,wlan,,,공공데이터포털,2020-10-14 16:33,,분향용대길,3-6,고서면,,,
35.2222571,126.9744457,쓰촨,,yes,yes,+82 61 382 0888,,restaurant,48,wlan,,,공공데이터포털,2020-11-03 11:32,,가사문학로,341,고서면,,,
35.3081003,126.9861188,추원추어탕&오겹살,korean,yes,yes,+82 61 381 7667,,restaurant,40,wlan,yes,,공공데이터포털,2020-10-08 12:21,,무정로,47-1,담양읍,,,
35.3164181,126.9841789,담양황금횟집,fish,yes,yes,+82 61 381 7933,,restaurant,80,wlan,,,공공데이터포털,2020-10-16 14:56,,지침3길,7-21,담양읍,,,
35.3238142,126.9826028,담양죽순게장,korean,yes,yes,+82 61 383 2201,,restaurant,36,wlan,,,공공데이터포털,2020-10-12 10:31,,객사2길,11-37,담양읍,,,
35.3139871,126.9864119,계륵장군,korean,yes,yes,+82 61 381 3223,,restaurant,32,wlan,yes,,공공데이터포털,2020-10-14 17:59,,미리산길,64,담양읍,B,,
35.3388097,126.990999,소나무집,korean,no,yes,+82 61 382 2304,,restaurant,20,wlan,yes,,공공데이터포털,2020-10-12 16:57,,세솔길,2,담양읍,,,
35.3225946,126.9875149,돈돈오모이다스,,no,yes,+82 61 383 3340,,restaurant,,wlan,,,공공데이터포털,2020-10-08 12:19,,객사9길,20,담양읍,,,
35.3175721,126.9876244,고부정,korean,yes,yes,+82 61 383 8505,,restaurant,40,wlan,,,공공데이터포털,2020-10-08 12:27,,지침6길,53,담양읍,,,
35.3213723,126.9820422,김영희동태찜&코다리냉면,korean,yes,yes,+82 61 382 9995,,restaurant,,wlan,yes,,공공데이터포털,2020-10-08 12:23,,중앙로,91,담양읍,,,
35.321595,126.9856097,등뼈본가,korean,yes,yes,+82 61 382 5335,,restaurant,40,wlan,,,공공데이터포털,2020-10-12 11:13,,객사5길,3,담양읍,,,
35.2735496,126.8888548,초원정,korean,yes,yes,+82 61 382 1972,,restaurant,,wlan,,,공공데이터포털,2020-10-12 17:35,,대전로,39,대전면,,,
35.300651,126.9798936,제일숯불갈비,,yes,yes,+82 61 381 1234,,restaurant,100,wlan,yes,,공공데이터포털,2020-10-08 12:19,,마두길,4,담양읍,,,
35.3338256,126.9645252,한상근대통밥집,korean,no,yes,+82 61 382 1999,,restaurant,,wlan,yes,,공공데이터포털,2020-10-13 17:22,,담장로,113,월산면,,,
35.3355223,127.0179647,국보966,korean,yes,yes,+82 61 381 9662,,restaurant,20,wlan,,,공공데이터포털,2020-11-03 15:30,,담순로,11,금성면,,,
35.3207276,126.9853691,맛있는 밥상,korean,yes,yes,+82 61 383 4021,,restaurant,32,no,,,공공데이터포털,2020-12-29 15:26,,죽녹원로,66,담양읍,,,
35.3238639,126.982382,죽향풍천장어,,yes,yes,+82 61 383 7873,,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 10:38,,객사3길,23-11,담양읍,,,
35.3163769,126.9867981,칠우대패삼겹살,,yes,yes,+82 61 383 7575,,restaurant,,wlan,,,공공데이터포털,2020-10-16 14:58,,지침6길,38,담양읍,,2,
35.2940183,126.8804093,순우리촌뚜부와도토리수제비,korean,yes,yes,+82 61 383 0799,,restaurant,8,wlan,,,공공데이터포털,2020-11-09 14:35,,병풍로,376,대전면,,,
35.3752024,126.9961536,항아리,korean,no,yes,+82 61 382 6697,,restaurant,8,wlan,yes,,공공데이터포털,2020-11-10 10:42,,금성산성길,553,용면,,,
35.3008871,126.9799518,옛날제일식당,korean,yes,yes,+82 61 381 2404,,restaurant,16,wlan,,,공공데이터포털,2020-10-08 12:20,,마두길,6,담양읍,,,
35.2868209,126.8813985,병풍산방,korean,yes,yes,+82 61 381 9282,,restaurant,20,wlan,,,공공데이터포털,2020-12-29 15:27,,대치5길,131,대전면,,,
35.3269183,126.9882046,죽녹원갈비,,yes,yes,+82 61 381 0480,,restaurant,64,no,,,공공데이터포털,2020-10-12 9:52,,죽녹원로,147,담양읍,,,
35.1355855,127.07494,남도마당,korean,yes,yes,+82 61 381 7492,,restaurant,24,wlan,yes,,공공데이터포털,2020-11-04 16:20,,가사문학로,1861,가사문학면,,,
35.2854028,126.8882515,한방한재골하얀집 ,korean,yes,yes,+82 61 381 5282,,restaurant,16,wlan,,,공공데이터포털,2020-10-13 17:34,,방축동길,4,대전면,,,
35.3171235,126.97916,담원,korean,no,yes,+82 61 383 8787,,restaurant,68,wlan,,,공공데이터포털,2020-10-12 12:46,,천변5길,29,담양읍,,,
35.3106062,126.9805562,송죽정본점,korean,yes,yes,+82 61 381 9988,,restaurant,,wlan,,,공공데이터포털,2020-11-04 15:16,,죽향대로,1171,담양읍,,,
35.3034438,126.9288315,수북회관꿀꿀갈비,,yes,yes,+82 61 382 7043,,restaurant,88,wlan,,,공공데이터포털,2020-10-13 16:37,,한수동로,586,수북면,,,
35.3257431,126.987495,죽향숯불갈비,,yes,yes,+82 61 381 4499,,restaurant,,wlan,,,공공데이터포털,2020-10-12 10:06,,죽녹원로,131,담양읍,,,
35.3161731,126.9840058,참숯골갈비,,yes,yes,+82 61 381 0879,,restaurant,24,wlan,yes,,공공데이터포털,2020-10-08 12:25,,지침3길,7-5,담양읍,,,
35.3171301,126.9871486,영빈관,korean,yes,yes,+82 61 381 0966,,restaurant,72,wlan,yes,,공공데이터포털,2020-10-08 12:27,,지침6길,45,담양읍,,,
35.3028053,126.9286927,복돼지숯불갈비,,yes,yes,+82 61 383 8181,,restaurant,,wlan,,,공공데이터포털,2020-10-14 9:17,,한수동로,579,수북면,,,
35.3172558,126.9628245,담주부로이,korean,yes,yes,+82 61 381 6788,,restaurant,,wlan,,,공공데이터포털,2020-10-16 15:00,,추성로,1134,담양읍,,,
35.2755014,126.8843045,대치한우,beef,yes,yes,+82 61 382 9393,,restaurant,128,wlan,yes,,공공데이터포털,2020-10-12 17:44,,추성1로,159,대전면,,,
35.3220439,127.0038004,명가정,korean,yes,yes,+82 61 382 0560,,restaurant,30,wlan,yes,,공공데이터포털,2020-10-12 10:44,,깊은실길,16,담양읍,,,
35.1849572,127.0097462,소쇄원채식뷔페,korean,no,yes,+82 61 383 5255,,restaurant,,wlan,,,공공데이터포털,2020-11-05 9:17,,지실길,103,가사문학면,,,
35.3236108,126.9840244,이대가(李大家)메밀,,no,yes,+82 61 383 0220,,restaurant,,wlan,yes,,공공데이터포털,2020-10-08 12:18,,객사4길,41,담양읍,,,
35.3181933,126.9902381,행복한임금님,korean,no,yes,+82 61 381 3050,,restaurant,,wlan,yes,,공공데이터포털,2020-10-08 12:29,,지침6길,78-9,담양읍,,,
35.3220935,127.0054408,댓잎홍팥죽,congee,yes,yes,+82 61 381 6888,,restaurant,32,wlan,,,공공데이터포털,2020-12-29 15:26,,메타프로방스4길,11,담양읍,,,
35.2248176,126.9713844,다연정식,korean,yes,yes,+82 61 381 7300,,restaurant,,wlan,,,공공데이터포털,2020-10-14 16:06,,가사문학로,300,고서면,,,
35.308348,126.9818757,여수복집,blowfish,yes,yes,+82 61 382 5454,,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 17:01,,죽향대로,1146,담양읍,,,
35.3053158,127.1877852,맹성식당,korean,no,yes,+82 61 363 1431,,restaurant,,no,,,공공데이터포털,2020-11-10 9:56,,송전로,6,입면,,,
35.1893983,127.3727339,통나무집,korean,yes,yes,+82 61 362 3090,,restaurant,8,no,,,공공데이터포털,2020-10-28 10:35,,대황강로,1598-19,죽곡면,,,
35.2811052,127.2955917,우리회관,,yes,yes,+82 61 363 8321,,restaurant,100,no,,,공공데이터포털,2020-11-05 10:57,,중앙로,118,곡성읍,,,
35.267207,127.1260381,청국장과흑두부,,yes,yes,+82 61 362 0104,,restaurant,5,no,,,공공데이터포털,2020-11-09 10:32,,천변로,19,옥과면,,,
35.130216,127.2549055,석곡돼지한마리,,no,yes,+82 61 362 3077,,restaurant,,no,,,공공데이터포털,2020-10-26 16:33,,석곡2길,1-1,석곡면,,,
35.2749948,127.1351237,통큰통갈비,,yes,yes,+82 61 362 2030,,restaurant,8,no,,,공공데이터포털,2020-10-23 17:12,,리문4길,10,옥과면,,,
35.2717147,127.314656,제일식당,korean,no,yes,+82 61 363 2955,,restaurant,,no,,,공공데이터포털,2020-11-05 13:09,,기차마을로,143,오곡면,,,
35.2763615,127.2902437,오가네붕어찜,korean,yes,yes,+82 61 363 1311,,restaurant,,no,,,공공데이터포털,2020-11-02 22:24,,곡성로,782,곡성읍,,,
35.1271926,127.2509559,도림장어,,yes,yes,+82 61 363 8000,,restaurant,,wlan,,,공공데이터포털,2020-10-28 10:51,,주석로,623-12,석곡면,,,
35.1324076,127.253838,석곡식당,korean,yes,yes,+82 61 362 3133,,restaurant,,no,yes,,공공데이터포털,2020-10-26 17:01,,석곡로,60,석곡면,,,
35.1914099,127.3750582,새수궁가든,korean,yes,yes,+82 61 363 4633,,restaurant,18,no,,,공공데이터포털,2020-10-28 10:20,,섬진강로,1015-2,죽곡면,,,
35.2826043,127.1335071,옥과백련찜탕,,no,yes,+82 61 363 6213,,restaurant,,no,,,공공데이터포털,2020-10-28 14:29,,미술관로,72,옥과면,,,
35.250567,127.3020287,약대추산장,,no,yes,+82 61 363 2625,,restaurant,,no,,,공공데이터포털,2020-10-26 16:37,,미산길,118-13,오곡면,,,
35.2782812,127.2894854,궁전회관,korean,no,yes,+82 61 362 1539,,restaurant,30,no,yes,,공공데이터포털,2020-10-21 17:31,,중앙로,54,곡성읍,,,
35.189736,127.3732045,용궁산장,korean,yes,yes,+82 61 362 8346,,restaurant,15,no,,,공공데이터포털,2020-10-28 13:11,,대황강로,1598-17,죽곡면,,,
35.1916336,127.3753341,청수산장,korean,no,yes,+82 61 362 8382,,restaurant,8,no,,,공공데이터포털,2020-10-28 10:29,,섬진강로,1015-1,죽곡면,,,
35.2755014,127.1350762,송원,korean,yes,yes,+82 61 362 7070,,restaurant,,no,,,공공데이터포털,2020-11-09 13:31,,리문4길,5,옥과면,,,
35.2743586,127.1369633,섬진강민물장어,,yes,yes,+82 61 363 9155,,restaurant,,wlan,yes,,공공데이터포털,2020-10-21 13:08,,리문6길,32,옥과면,,,
35.278018,127.2922573,함박가든,korean,yes,yes,+82 61 363 8484,,restaurant,34,no,,,공공데이터포털,2020-11-02 21:01,,곡성로,805,곡성읍,,,
35.1905607,127.3712639,사계절횟집,fish,yes,yes,+82 61 362 1933,,restaurant,15,no,,,공공데이터포털,2020-10-28 10:12,,대황강로,1589,오곡면,,,
35.2872239,127.1667206,삼화관광농원,meat,yes,yes,+82 61 362 8586,,restaurant,6,wlan,,,공공데이터포털,2020-10-16 17:10,,입면로,208,겸면,,,
35.2780794,127.2941595,우마루plus,,no,yes,+82 61 363 9955,,restaurant,8,no,,,공공데이터포털,2020-10-28 11:01,,곡성로,822,곡성읍,,,
35.2610127,127.1326423,송다원,,yes,yes,+82 61 362 4700,,restaurant,13,no,,,공공데이터포털,2020-11-09 10:39,,가곡길,129-1,옥과면,,,
35.2646867,127.121209,미연복집,blowfish,yes,yes,+82 61 362 9552,,restaurant,,wlan,yes,,공공데이터포털,2020-10-23 17:02,,오산로,968,오산면,,,
35.2101515,127.4700805,삼겹살데이,,yes,yes,+82 61 783 5831,,restaurant,,wlan,yes,,공공데이터포털,2020-10-13 14:23,,5일시장작은길,20,구례읍,,,
35.2431734,127.1209353,두레박,korean,yes,yes,+82 61 783 0056,,restaurant,,no,yes,,공공데이터포털,2020-10-13 14:41,,오일시장작은길,20,구례읍,,,
35.2036096,127.4625686,지리산면옥 ,korean,yes,yes,+82 61 782 5723,,restaurant,,wlan,,,공공데이터포털,2020-10-07 16:36,,,,구례읍,,,
35.3134061,127.4854261,당동솔밭가든,korean,yes,yes,+82 61 783 1929,,restaurant,24,wlan,,,공공데이터포털,2020-10-08 17:27,,당골길,86-3,산동면,,,
35.3142125,127.4870911,당골식당,korean,yes,yes,+82 61 783 1689,,restaurant,44,wlan,,,공공데이터포털,2020-10-16 22:14,,당골길,86-31,산동면,,,
35.1977789,127.5246652,참나무가든,,yes,yes,+82 61 781 3338,,restaurant,,wlan,,,공공데이터포털,2020-11-04 12:22,,섬진강대로,5057,토지면,,,
35.2435696,127.4529926,윤채밥상,korean,no,yes,+82 61 781 9288,,restaurant,16,wlan,,,공공데이터포털,2020-10-28 19:21,,은행정1길,32-12,광의면,,,
37.6731592,127.1632824,고향가든,korean,yes,yes,+82 61 783 3730,,restaurant,,wlan,yes,,공공데이터포털,2020-10-07 14:04,,섬진강로,15-17,구례읍,,,
35.2753753,127.4498445,한갤러리레스토랑,korean,no,yes,+82 61 781 0688,,restaurant,,wlan,,,공공데이터포털,2020-11-03 10:15,,예술인길,57,광의면,,,
35.2782143,127.4117467,산골집,korean,yes,yes,+82 61 782 2521,,restaurant,68,no,,,공공데이터포털,2020-11-03 11:18,,우와길,63-4,산동면,,,
35.2396591,127.4874565,지리산수라간,korean,no,yes,+82 61 783 1033,,restaurant,,wlan,yes,,공공데이터포털,2020-12-29 15:20,,화엄사로,336,마산면,,,
35.2106172,127.4658921,한가네식당,korean,no,yes,+82 61 782 0095,,restaurant,20,no,,,공공데이터포털,2020-11-05 16:55,,구례1길,59,구례읍,,,
35.2060444,127.4691023,동바리해장국,korean,yes,yes,+82 61 783 0042,,restaurant,,wlan,,,공공데이터포털,2020-10-29 17:15,,구례로,502,구례읍,,,
35.1914735,127.402272,계산관광농원식당,korean,yes,yes,+82 61 783 3001,,restaurant,48,no,,,공공데이터포털,2020-10-29 15:19,,섬진강로,595,구례읍,,,
35.214328,127.461074,까막정가든,chicken,yes,yes,+82 61 781 7575,,restaurant,48,wlan,yes,,공공데이터포털,2020-10-07 16:05,,택지2길,32-2,구례읍,,,
35.2104255,127.4707638,구례밥상 ,korean,yes,yes,+82 61 781 0015,,restaurant,26,wlan,yes,,공공데이터포털,2020-10-29 11:41,,5일시장큰길,28-1,구례읍,,,
35.2350525,127.4880592,하림회관 ,korean,no,yes,+82 61 782 8600,,restaurant,16,no,,,공공데이터포털,2020-10-29 14:23,,화엄사로,286,마산면,,,
35.2517333,127.431128,청솔가든 ,korean,yes,yes,+82 61 782 4280,,restaurant,24,wlan,,,공공데이터포털,2020-10-08 15:06,,용방로,484,용방면,,,
35.3183683,127.4640917,산동진미식당,korean,yes,yes,+82 61 783 8429,,restaurant,46,wlan,,,공공데이터포털,2020-10-08 17:54,,관산구산길,42,산동면,,,
35.2566825,127.4655812,시골밥상 ,korean,yes,yes,+82 61 781 6050,,restaurant,32,wlan,yes,,공공데이터포털,2020-10-26 17:12,,매천로,349,광의면,,,
35.3129218,127.4512383,이지원육개장 ,korean,yes,yes,+82 61 781 8858,,restaurant,8,wlan,yes,,공공데이터포털,2020-10-08 18:52,,지리산온천로,192,산동면,,,
35.2109219,127.4681918,큰맘할매순대국전남구례점,,yes,yes,+82 61 782 2488,,restaurant,,wlan,yes,,공공데이터포털,2020-11-11 9:12,,중앙로,60,구례읍,,,
35.214411,127.4627474,해화수산,fish,yes,yes,+82 61 781 8089,,restaurant,,wlan,,,공공데이터포털,2020-10-27 12:15,,택지2길,20-6,구례읍,,,
35.2111675,127.4714006,소문난오돌뼈,,no,yes,+82 61 782 7080,,restaurant,36,wlan,,,공공데이터포털,2020-11-05 17:13,,5일시장작은길,34,구례읍,,,
35.1915567,127.4004755,초원가든,korean,yes,yes,+82 61 782 1776,,restaurant,33,no,,,공공데이터포털,2020-10-07 15:30,,섬진강로,610,구례읍,,,
35.2848679,127.424835,호수공원식당,korean,no,yes,+82 61 781 9967,,restaurant,24,wlan,,,공공데이터포털,2020-10-28 18:37,,구만제로,677,산동면,,,
35.2087361,127.4639859,통뼈감자탕구례점,korean,yes,yes,+82 61 782 3561,,restaurant,56,no,,,공공데이터포털,2020-11-04 18:32,,봉성산길,4,구례읍,,,
35.206495,127.4676165,기사식당,korean,no,yes,+82 61 781 4000,,restaurant,,wlan,,,공공데이터포털,2020-11-04 18:34,,중앙로,9,구례읍,,,
35.2756587,127.4498742,십이월이십오일,,no,yes,+82 61 782 8900,,restaurant,,wlan,yes,,공공데이터포털,2020-10-29 9:37,,예술인길,59,광의면,,,
35.2285844,127.4880043,주부가든,korean,yes,yes,+82 61 782 6282,,restaurant,48,wlan,,,공공데이터포털,2020-10-15 21:33,,화엄사로,213,마산면,,,
35.2083928,127.4649357,뜨란채 ,korean,no,yes,+82 61 782 9155,,restaurant,24,no,,,공공데이터포털,2020-11-04 18:35,,로터리골목길,4,구례읍,,,
35.2323423,127.487919,송이식당,korean,no,yes,+82 61 782 5785,,restaurant,100,wlan,,,공공데이터포털,2020-10-29 9:12,,화엄사로,255,마산면,,,
35.3189546,127.4605363,지리산초원흑돈,,yes,yes,+82 61 783 0061,,restaurant,24,wlan,,,공공데이터포털,2020-10-08 17:09,,관산구산길,1,산동면,,,
35.1817459,127.6209345,남도식당,korean,yes,yes,+82 61 783 1315,,restaurant,,wlan,yes,,공공데이터포털,2020-10-28 19:05,,하천길,27,간전면,,,
35.3163994,127.4570301,한국회관,chicken,yes,yes,+82 61 783 9700,,restaurant,68,no,,,공공데이터포털,2020-10-28 18:54,,지리산온천로,266-8,산동면,,,
35.2151359,127.4621522,백련맛집,korean,yes,yes,+82 61 781 7101,,restaurant,24,wlan,,,공공데이터포털,2020-10-27 12:24,,택지길,52,구례읍,,,
35.3168554,127.4573869,온정,korean,yes,yes,+82 61 783 4541,,restaurant,,wlan,,,공공데이터포털,2020-10-28 18:49,,지리산온천로,266-1,산동면,,,
35.1693992,127.448527,전원가든,korean,yes,yes,+82 61 782 4733,,restaurant,16,wlan,,,공공데이터포털,2020-10-07 14:33,,섬진강로,76,구례읍,,,
35.2149687,127.4669843,만리장성,,yes,yes,+82 61 783 9339,,restaurant,20,wlan,,,공공데이터포털,2020-10-30 12:03,,서시천로,80,구례읍,,,
35.2138641,127.4659568,무안뻘낙지,,yes,yes,+82 61 783 8822,,restaurant,20,wlan,yes,,공공데이터포털,2020-11-03 11:14,,숲거리길,20,구례읍,,,
35.1665898,127.453787,천수식당,korean,yes,yes,+82 61 782 7738,,restaurant,116,wlan,yes,,공공데이터포털,2020-10-29 15:29,,섬진강로,15-16,구례읍,,,
35.3185539,127.4609228,황토가든 ,korean,yes,yes,+82 61 783 1806,,restaurant,76,wlan,,,공공데이터포털,2020-10-17 15:04,,관산구산길,7,산동면,,,
35.2061882,127.5142107,들녘밥상,korean,no,yes,+82 61 781 5225,,restaurant,,wlan,,,공공데이터포털,2020-11-03 14:13,,운조루길,49-1,토지면,,,
35.2092358,127.4633206,목화식당,korean,yes,yes,+82 61 782 9171,,restaurant,28,no,,,공공데이터포털,2020-11-04 18:47,,구례2길,33,구례읍,,,
35.3126784,127.4444429,덕인관,korean,yes,yes,+82 61 781 7881,,restaurant,60,wlan,yes,,공공데이터포털,2020-10-08 20:50,,지리산온천로,143-18,산동면,,,
35.2113247,127.468173,구례밥도둑,korean,yes,yes,+82 61 782 1007,,restaurant,,wlan,yes,,공공데이터포털,2020-10-13 14:00,,5일시장작은길,3-1,구례읍,,,
