식당위도,식당경도,name,cuisine,takeaway,reservation,phone,addr:full,amenity,capacity,internet_access,access:disabled,website,source,source:date
34.6712238,127.0895328,보성아라낙지,,yes,yes,061-852-1549,전라남도 보성군 회천면 우암길 27-20,restaurant,52,wlan,yes,,공공데이터포털,2020-10-08 17:23
34.6709875,127.0895452,한우랑돼지랑,,yes,yes,061-853-3399,전라남도 보성군 회천면 우암길 27-14,restaurant,,wlan,yes,,공공데이터포털,2020-10-15 8:57
34.8432959,127.3478982,한가네진땡이,,yes,yes,061-857-2036,전라남도 보성군 벌교읍 홍암로 28,restaurant,24,wlan,,,공공데이터포털,2020-11-01 10:57
34.8480988,127.3448207,정가네원조꼬막회관,korean,yes,yes,061-857-2211,전라남도 보성군 벌교읍 조정래길 55,restaurant,,wlan,yes,,공공데이터포털,2020-11-02 9:10
34.6713404,127.0895344,성훈이네횟집,fish,yes,yes,061-852-1935,전라남도 보성군 회천면 우암길 27-24,restaurant,48,wlan,yes,,공공데이터포털,2020-10-15 8:51
34.6718644,127.0891215,수일억조횟집,fish,yes,yes,061-853-9797,전라남도 보성군 회천면 우암길 27-67,restaurant,72,wlan,,,공공데이터포털,2020-10-29 17:06
34.80763,127.2458566,장수촌식당,korean,no,yes,061-857-3020,전라남도 보성군 조성면 조성로 101-1,restaurant,80,no,yes,,공공데이터포털,2020-10-16 15:57
34.7727034,127.0806797,대원정,korean,no,yes,061-852-8623,전라남도 보성군 보성읍 새싹길 84,restaurant,68,wlan,,,공공데이터포털,2020-10-23 17:22
34.7244309,127.0885228,청광도예원,korean,yes,yes,061-853-4125,전라남도 보성군 보성읍 사동길 52-11,restaurant,66,wlan,,,공공데이터포털,2020-10-16 18:37
34.8466835,127.35511,오늘한점,,no,yes,061-857-8295,전라남도 보성군 벌교읍 홍암로 120,restaurant,,wlan,yes,,공공데이터포털,2020-11-01 11:03
34.7322927,127.0909475,녹차골추어탕,korean,yes,yes,061-853-9281,전라남도 보성군 보성읍 녹차로 987-2,restaurant,,wlan,yes,,공공데이터포털,2020-10-16 18:26
34.770448,127.0803511,수복식당,korean,yes,yes,061-853-3032,전라남도 보성군 보성읍 중앙로 102-1,restaurant,24,wlan,,,공공데이터포털,2020-10-12 17:54
34.6649693,127.0752339,사계절바다맛집,korean,yes,yes,061-852-3060,전라남도 보성군 회천면 남부관광로 2175,restaurant,36,wlan,yes,,공공데이터포털,2020-10-29 10:05
34.8360611,127.3441352,대경,,yes,yes,061-858-0119,전라남도 보성군 벌교읍 채동선로 136-13,restaurant,32,wlan,,,공공데이터포털,2020-11-01 9:40
34.6732447,127.0921372,보성한우직판장,korean,yes,yes,061-853-5266,전라남도 보성군 회천면 우암1길 10,restaurant,60,wlan,yes,,공공데이터포털,2020-10-29 10:17
34.8424453,127.3428241,원조꼬막식당,korean,no,yes,061-857-7675,전라남도 보성군 벌교읍 태백산맥길 1,restaurant,44,wlan,,,공공데이터포털,2020-11-02 17:44
34.828791,127.074308,늘푸른 흑염소가든,korean,yes,yes,061-853-0206,전라남도 보성군 노동면 예재로 397,restaurant,16,wlan,yes,,공공데이터포털,2020-10-28 9:04
34.7704517,127.0797089,보성관,korean,no,yes,061-852-2700,전라남도 보성군 보성읍 송재로 161-3,restaurant,36,wlan,yes,,공공데이터포털,2020-10-21 17:34
34.7728014,127.0931499,다향회관,korean,yes,yes,061-853-3396,전라남도 보성군 보성읍 용문길 19,restaurant,80,no,yes,,공공데이터포털,2020-10-14 17:55
34.6688007,127.085767,율포봇재가든,,no,yes,061-852-3500,전라남도 보성군 회천면 남부관광로 2299,restaurant,,wlan,,,공공데이터포털,2020-10-14 18:05
34.7792548,127.1830527,예당한우명가식육식당,beef,yes,yes,061-853-0332,전라남도 보성군 득량면 파청길 3,restaurant,12,wlan,yes,,공공데이터포털,2020-10-12 17:25
34.842958,127.3527865,향우식당 한정식,korean,yes,yes,061-857-0847,전라남도 보성군 벌교읍 신정길 4-41,restaurant,36,wlan,yes,,공공데이터포털,2020-11-02 9:15
34.7689177,127.0803887,춘하추동회관,korean,yes,yes,061-852-2787,전라남도 보성군 보성읍 동산길 12-9,restaurant,100,wlan,,,공공데이터포털,2020-10-16 18:12
34.669162,127.0858065,해돋이횟집,fish,yes,yes,061-852-6790,전라남도 보성군 회천면 남부관광로 2305,restaurant,,no,yes,,공공데이터포털,2020-10-16 17:18
34.7648481,127.076579,임가네식육식당,,yes,yes,061-852-2669,"전라남도 보성군 보성읍 봉화로 53, 301호",restaurant,56,wlan,,,공공데이터포털,2020-10-21 17:39
34.6708612,127.08956,갯마을횟집,fish,yes,yes,061-852-8103,전라남도 보성군 회천면 우암길 27-12,restaurant,72,wlan,,,공공데이터포털,2020-10-15 9:03
34.8335708,127.3227671,해연,korean,no,yes,061-857-2300,전라남도 보성군 벌교읍 장좌월곡길 166-27,restaurant,,wlan,yes,,공공데이터포털,2020-11-02 8:51
34.8443274,127.3473062,강나루,korean,yes,yes,061-857-9600,전라남도 보성군 벌교읍 벌교천1길 9,restaurant,,wlan,yes,,공공데이터포털,2020-11-01 10:06
34.7651401,127.0774548,보성녹차떡갈비보성녹돈특미관,,yes,yes,061-852-4545,전라남도 보성군 보성읍 봉화로 53,restaurant,28,wlan,yes,,공공데이터포털,2020-10-14 11:35
34.7660275,127.089675,(유)보성녹차떡갈비 원조,,yes,yes,061-853-0555,전라남도 보성군 보성읍 흥성로 2541-4,restaurant,16,wlan,yes,,공공데이터포털,2020-10-14 18:11
35.0670107,126.9965969,식물나라,meat,yes,yes,061-372-2566,전라남도 화순군 화순읍 유천리 299-0,restaurant,88,wlan,,,공공데이터포털,2020-10-16 11:45
35.061523,126.9837294,금강민물,korean,yes,yes,061-374-4898,전라남도 화순군 화순읍 칠충로 145 ,restaurant,16,wlan,,,공공데이터포털,2020-11-16 10:33
35.0280149,126.9059114,도곡옛날손짜장,,yes,yes,061-374-0041,전라남도 화순군 도곡면 온천1길 20,restaurant,,no,,,공공데이터포털,2020-10-16 9:51
35.0633403,126.9892003,미꾸리마을,korean,yes,yes,061-372-1273,전라남도 화순군 화순읍 대교로 90,restaurant,40,wlan,,,공공데이터포털,2020-10-16 12:03
34.9848125,126.9621599,전원,,yes,yes,061-372-1663,전라남도 화순군 능주면 관영리 440-3,restaurant,,no,,,공공데이터포털,2020-10-19 10:59
35.0636456,126.988755,더하고 부대찌개,korean,yes,yes,061-372-9736,전라남도 화순군 화순읍 대교로 87,restaurant,,wlan,,,공공데이터포털,2020-11-13 13:57
35.0673713,126.9906561,화순집,korean,yes,yes,061-373-1652,전라남도 화순군 화순읍 부처샘길 1-7,restaurant,,wlan,,,공공데이터포털,2020-10-21 14:04
35.0656262,126.999084,황금독수리,,no,yes,070-7769-0121,전라남도 화순군 화순읍 서양로 374-7,restaurant,4,wlan,,,공공데이터포털,2020-11-12 17:13
35.0576233,126.9800383,호야네착한정육숯불촌,,no,yes,061-374-7522,전라남도 화순군 화순읍 칠충로 83-6,restaurant,28,wlan,,,공공데이터포털,2020-11-15 9:48
35.0674451,126.9984607,송죽헌,korean,yes,yes,061-375-1140,전라남도 화순군 화순읍 백운촌길 3-15,restaurant,28,wlan,,,공공데이터포털,2020-10-16 10:52
35.0652128,126.9875254,다도복집,blowfish,no,yes,061-375-1547,전라남도 화순군 화순읍 진각로 160,restaurant,,wlan,,,공공데이터포털,2020-11-11 10:40
35.0528545,126.977565,담양숯불돼지갈비,,yes,yes,061-375-0007,전라남도 화순군 화순읍 서양로 43 ,restaurant,80,wlan,,,공공데이터포털,2020-10-20 15:15
35.0610383,126.9861249,가마솥나주곰탕,,yes,yes,061-371-5233,전라남도 화순군 화순읍 자치샘로 48,restaurant,36,wlan,,,공공데이터포털,2020-10-20 11:24
35.0613375,126.9896869,참일능이,,yes,yes,061-373-9339,전라남도 화순군 화순읍 만연로 63,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:48
35.0558755,126.992736,파란하늘을보자,korean,no,yes,061-373-2031,전라남도 화순군 화순읍 일심 2길 3,restaurant,28,wlan,,,공공데이터포털,2020-11-20 13:12
35.0638139,127.0001334,카페 아 드망,coffee_shop,yes,no,061-372-2100,전라남도 화순군 화순읍 서양로 354 ,restaurant,,wlan,,,공공데이터포털,2020-10-20 15:31
35.0560229,126.9903412,낭낭오리집,meat,yes,yes,061-371-7770,전라남도 화순군 화순읍 만연로 4,restaurant,32,wlan,,,공공데이터포털,2020-11-17 13:29
34.992167,126.9575429,성인숯불갈비 ,,yes,yes,061-372-1529,전라남도 화순군 능주면 석고리 194-8,restaurant,,no,,,공공데이터포털,2020-10-20 10:22
35.0618446,126.999658,낙지촌,,yes,yes,061-372-2177,전라남도 화순군 화순읍 서양로 337,restaurant,32,wlan,,,공공데이터포털,2020-11-12 16:00
35.0669528,126.9923578,해태집,korean,no,yes,,전라남도 화순군 화순읍 광덕로 247,restaurant,19,wlan,,,공공데이터포털,2020-11-17 9:55
35.0560281,126.9774031,정원카페,coffee_shop,yes,yes,061-373-8851,전라남도 화순군 화순읍 대리 97-2,restaurant,,wlan,,,공공데이터포털,2020-10-21 12:11
35.0531786,126.9741089,현대옥,korean,yes,yes,061-375-8686,전라남도 화순군 화순읍 칠충로 16,restaurant,,wlan,,,공공데이터포털,2020-10-19 13:24
35.0598636,126.9899709,오이시초밥,,yes,yes,061-373-4848,전라남도 화순군 화순읍 자치샘로 81-9,restaurant,24,wlan,,,공공데이터포털,2020-11-18 11:25
35.072999,127.0013792,폭포가든,chicken,yes,yes,061-374-2229,전라남도 화순군 화순읍 안양산로 93-10,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:45
35.0295449,127.0487878,달맞이흑두부,,yes,yes,061-372-8465,전라남도 화순군 동면 천덕리 480번지,restaurant,,wlan,,,공공데이터포털,2020-11-13 16:07
35.0151951,126.9142118,고구려,korean,yes,yes,061-373-0082,전라남도 화순군 도곡면 천암리 117-3,restaurant,,no,,,공공데이터포털,2020-10-20 10:06
35.0904775,127.019473,수만리커피,coffee_shop,no,no,061-374-0933,전라남도 화순군 화순읍 수만리 287-9,restaurant,,wlan,,,공공데이터포털,2020-11-13 10:56
35.0531183,126.9883272,약산흑염소,korean,yes,yes,061-373-9292,전라남도 화순군 화순읍 상삼2길 13-9,restaurant,27,wlan,,,공공데이터포털,2020-10-12 17:02
35.0636513,126.9887347,조개까는꼼장어,,no,yes,061-373-5592,전라남도 화순군 화순읍 대교로 87 ,restaurant,32,wlan,,,공공데이터포털,2020-10-20 16:40
35.0400575,126.9052647,벽오동도곡점,korean,no,yes,061-374-3799,전라남도 화순군 도곡면 원화리 348,restaurant,,no,,,공공데이터포털,2020-10-16 10:11
35.013251,126.9121787,하오쯔짬뽕,,yes,yes,061-372-4848,전라남도 화순군 도곡면 천암리 696-32,restaurant,,wlan,,,공공데이터포털,2020-10-16 14:38
35.0346583,126.9071315,초우,korean,yes,yes,061-374-9978,전라남도 화순군 도곡면 원화리 291-6,restaurant,,no,,,공공데이터포털,2020-10-16 10:53
35.0762087,127.0034083,카페벽오동,coffee_shop,no,yes,061-372-6669,전라남도 화순군 화순읍 안양산로 145,restaurant,,wlan,,,공공데이터포털,2020-11-24 14:42
35.09239,127.0081559,산마을다람쥐,korean,yes,yes,061-372-1859,전라남도 화순군 화순읍 수만리 450번지 1호,restaurant,,wlan,,,공공데이터포털,2020-11-13 10:35
34.9922477,126.9574601,완타치일품청국장,korean,yes,yes,061-375-9284,전라남도 화순군 능주면 석고리 194-1,restaurant,,no,,,공공데이터포털,2020-10-19 10:39
35.0760907,127.0033094,벽오동화순점,korean,yes,yes,061-373-9997,"전라남도 화순군 화순읍 유천리 2-12, ",restaurant,,wlan,,,공공데이터포털,2020-11-13 10:11
35.0452732,126.903892,내고향맛자랑,korean,yes,yes,061-374-5420,전라남도 화순군 도곡면 원화리 385,restaurant,,no,,,공공데이터포털,2020-12-29 16:08
34.9866447,126.962831,양지식당,korean,yes,yes,061-372-1602,전라남도 화순군 능주면 관영리 226번지 6호,restaurant,,no,,,공공데이터포털,2020-10-20 9:54
35.0619798,127.0006428,가내수공업,,yes,yes,061-375-6449,전라남도 화순군 화순읍 서양로 340,restaurant,,wlan,,,공공데이터포털,2020-10-16 11:44
35.0428831,126.9052492,달빛,korean,yes,yes,061-375-0092,전라남도 화순군 도곡면 원화리 367,restaurant,,no,,,공공데이터포털,2020-10-27 13:38
35.0395076,126.9057089,유진정,meat,yes,yes,061-375-5245,전라남도 화순군 도곡면 원화리 341,restaurant,,no,,,공공데이터포털,2020-10-16 10:04
35.0602569,126.9834151,봉순이팥죽,congee,yes,yes,061-375-8735,전라남도 화순군 화순읍 칠충로 132,restaurant,52,wlan,,,공공데이터포털,2020-11-18 10:16
35.0402163,126.9056552,도곡애떡갈비,,yes,yes,061-375-0689,전라남도 화순군 도곡면 원화리 349-1,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:55
35.0638139,127.0001334,연기향,,yes,yes,061-372-7711,전라남도 화순군 화순읍 서양로 354 ,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:56
35.0290983,126.9090673,부잣집,,yes,yes,061-374-5086,전라남도 화순군 도곡면 원화리 187-1,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:53
35.055416,126.9873828,손맛이 정말 좋아,vietnamese,yes,yes,061-374-8607,전라남도 화순군 화순읍 충의로 88,restaurant,,wlan,,,공공데이터포털,2020-11-13 10:30
35.0628127,126.9849223,화성식육식당,,no,yes,061-374-2806,전라남도 화순군 화순읍 훈리 65-2,restaurant,,wlan,,,공공데이터포털,2020-11-13 11:13
35.0616911,126.9906897,삼육구숯불구이전문점,,yes,yes,061-372-3690,전라남도 화순군 화순읍 만연로 66-3,restaurant,,wlan,,,공공데이터포털,2020-10-20 16:29
35.0506988,126.9065601,구지가,korean,no,yes,061-373-9452,전라남도 화순군 화순읍 앵남리 658-8,restaurant,,wlan,,,공공데이터포털,2020-10-16 11:44
35.0193667,126.9084523,둥근지붕,korean,yes,yes,061-371-3333,전라남도 화순군 도곡면 천암리 696-164,restaurant,,wlan,,,공공데이터포털,2020-10-16 11:42
35.0287025,126.9092101,별빛,korean,yes,yes,061-374-5181,전라남도 화순군 도곡면 원화리 189-2,restaurant,,no,,,공공데이터포털,2020-10-16 10:00
35.0566159,126.9748804,백년가든,korean,yes,yes,061-373-5161,전라남도 화순군 화순읍 화보로 4132,restaurant,,wlan,,,공공데이터포털,2020-11-18 12:01
35.052651,126.970767,다다미,korean,yes,yes,061-375-8966,전라남도 화순군 화순읍 오성로 570,restaurant,,no,,,공공데이터포털,2020-10-28 10:23
35.0336417,126.9078153,색동두부,,yes,yes,061-375-5066,전라남도 화순군 도곡면 원화리 41,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:18
35.0820827,126.9849537,임광복의뜨락,korean,yes,yes,061-372-8015,전라남도 화순군 화순읍 동구리 168-5,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:46
35.053599,126.9711,운주골추어탕&가자미물회,korean,yes,yes,061-372-1999,전라남도 화순군 화순읍 대리 300-1,restaurant,,no,,,공공데이터포털,2020-10-16 10:24
35.0953125,127.0063904,올라알파카 카페,coffee_shop,no,no,061-374-4063,전라남도 화순군 화순읍 수만리 486-1,restaurant,,wlan,,,공공데이터포털,2020-11-17 9:29
35.0689873,127.0246815,햇살과달빛,chicken,yes,yes,061-372-0505,전라남도 화순군 동면 건덕길 41,restaurant,,no,,,공공데이터포털,2020-11-13 10:28
35.0327332,126.9082013,미식가장어,,yes,yes,061-375-9288,전라남도 화순군 도곡면 원화리 43-1,restaurant,,no,,,공공데이터포털,2020-12-29 16:08
35.0703333,126.9990997,저녁노을,,yes,yes,061-375-9797,"전라남도 화순군 화순읍 유천리 109-3(1,2층)",restaurant,,wlan,,,공공데이터포털,2020-10-16 11:02
35.0613724,126.9909916,금막동갈비,,yes,yes,061-374-8892,전라남도 화순군 화순읍 만연로 66-8,restaurant,20,wlan,,,공공데이터포털,2020-11-03 15:02
35.0661654,126.9928362,황태마을,,yes,yes,061-375-1100,전라남도 화순군 화순읍 광덕로 240,restaurant,32,wlan,,,공공데이터포털,2020-10-16 19:25
35.0447903,126.9034876,산마을도토리,korean,yes,yes,061-374-7828,전라남도 화순군 도곡면 원화리 387-5,restaurant,,no,,,공공데이터포털,2020-10-19 11:09
35.0461981,126.9610098,황칠나라,,yes,yes,061-371-6789,전라남도 화순군 화순읍 벽라리 578-3,restaurant,,no,,,공공데이터포털,2020-10-21 12:17
35.0507276,126.9514574,벽오동,korean,yes,yes,061-371-9289,전라남도 화순군 화순읍 계소리 689-2,restaurant,,no,,,공공데이터포털,2020-10-16 10:45
35.0169898,126.9124663,남도의향기,korean,yes,yes,061-373-8989,전라남도 화순군 도곡면 천암리 308-3,restaurant,,wlan,,,공공데이터포털,2020-10-19 15:39
34.9863618,126.9633307,송원숯불갈비,,no,no,061-373-9165,전라남도 화순군 능주면 관영리 227-6,restaurant,60,no,,,공공데이터포털,2020-12-29 16:09
35.0522269,126.9810045,사평다슬기수제비,korean,yes,yes,061-372-6004,전라남도 화순군 화순읍 서양로 79,restaurant,,wlan,,,공공데이터포털,2020-11-13 11:05
35.0697001,126.9978968,산뜨락,korean,yes,yes,061-373-5008,전라남도 화순군 화순읍 안양산로 58,restaurant,,wlan,,,공공데이터포털,2020-10-16 11:00
35.053633,126.9738824,백두대간,korean,yes,yes,061-371-9292,전라남도 화순군 화순읍 대리 364-4,restaurant,,wlan,,,공공데이터포털,2020-10-21 11:48
35.0681514,126.9951747,화순흑염소,korean,yes,yes,061-371-5747,전라남도 화순군 화순읍 서양로 422-9,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:56
34.9837469,126.8929138,구백가든,korean,yes,yes,061-373-8117,전라남도 화순군 도곡면 쌍옥리 458-3,restaurant,,wlan,,,공공데이터포털,2020-10-16 9:58
35.0526839,126.9940103,황금코다리,korean,yes,yes,061-374-6084,전라남도 화순군 화순읍 서양로 203,restaurant,,wlan,,,공공데이터포털,2020-10-29 16:02
35.0250205,127.0182425,웅기장어,,yes,yes,061-371-9808,전라남도 화순군 동면 응봉로 540,restaurant,,no,,,공공데이터포털,2020-11-25 7:31
35.0572982,126.9898441,이바돔 화순점,korean,yes,yes,061-371-0034,전라남도 화순군 화순읍 만연로 17 ,restaurant,,wlan,,,공공데이터포털,2020-11-13 13:44
35.0500908,126.9492615,솔밭가든,korean,yes,yes,061-372-3391,전라남도 화순군 화순읍 계소리 695-1,restaurant,,wlan,,,공공데이터포털,2020-10-16 14:05
34.9927236,126.897187,금탑소머리국밥 도곡점,korean,yes,yes,061-371-2345,전라남도 화순군 도곡면 쌍옥리 265-6,restaurant,,wlan,,,공공데이터포털,2020-10-16 9:55
35.0279962,126.9060263,자산어보횟집,fish,yes,yes,061-373-6988,전라남도 화순군 도곡면 원화리 619,restaurant,,wlan,,,공공데이터포털,2020-10-16 11:41
34.9839188,126.9624737,남도명가,korean,no,yes,061-371-0085,전라남도 화순군 능주면 능주농공길 3,restaurant,,wlan,,,공공데이터포털,2020-10-29 21:04
35.0326302,126.9070726,시골돼지담양숯불갈비,,yes,yes,061-375-8833,전라남도 화순군 도곡면 원화리 270,restaurant,,wlan,,,공공데이터포털,2020-10-16 14:27
35.0554438,126.980029,등뼈감자탕&등갈비,korean,yes,yes,061-373-8300,전라남도 화순군 화순읍 충의로 20,restaurant,96,wlan,,,공공데이터포털,2020-10-21 15:58
35.0649746,126.9876916,수림정,korean,yes,yes,,전라남도 화순군 화순읍 진각로 154,restaurant,,wlan,,,공공데이터포털,2020-10-13 13:27
35.0286554,126.9089121,5.18낙지전문점분점,,yes,yes,061-374-5180,전라남도 화순군 도곡면 원화리 190-1,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:01
35.0423408,126.9044024,달맞이 흑두부,,yes,yes,061-375-8465,전라남도 화순군 도곡면 지강로542,restaurant,,wlan,,,공공데이터포털,2020-10-19 13:38
35.0370543,126.9054731,벽오동설렁탕전문점,korean,yes,yes,061-374-3799,전라남도 화순군 도곡면 원화리 318,restaurant,,wlan,,,공공데이터포털,2020-12-29 16:09
35.0323698,126.906936,쭈꾸미사랑,,yes,yes,061-371-0008,전라남도 화순군 도곡면 지강로 429 (외 1필지 1.2층),restaurant,,wlan,,,공공데이터포털,2020-10-16 9:52
35.0342763,126.9075478,만강장어명품관,,yes,yes,061-375-5525,전라남도 화순군 도곡면 지강로 444,restaurant,,wlan,,,공공데이터포털,2020-10-16 9:54
35.0413899,126.9047202,행복한임금님,korean,yes,yes,061-374-0211,전라남도 화순군 도곡면 지강로 532(1층),restaurant,,wlan,,,공공데이터포털,2020-12-29 16:10
34.6660804,126.9531961,고향식당,korean,no,yes,061-862-0731,전라남도 장흥군 안양면 남부관광로 470,restaurant,28,wlan,,,공공데이터포털,2020-11-10 14:13
34.6784449,126.9092289,미소,,yes,yes,061-864-8892,전라남도 장흥군 장흥읍 건산로 19,restaurant,24,wlan,,,공공데이터포털,2020-10-28 16:22
34.5486614,126.937783,천관산쉼터,korean,yes,yes,061-867-7886,전라남도 장흥군 관산읍 방촌1길 44-141,restaurant,,wlan,,,공공데이터포털,2020-10-28 16:41
34.563168,126.9371133,유리수산횟집,fish,yes,yes,061-867-8670,전라남도 장흥군 관산읍 옥당2길 2,restaurant,48,wlan,,,공공데이터포털,2020-10-28 9:59
34.6762136,126.9025857,장흥천관한우식당,beef,yes,yes,061-864-5353,전라남도 장흥군 장흥읍 토요시장2길 15,restaurant,92,wlan,,,공공데이터포털,2020-11-10 14:59
34.6824746,126.9050195,닭치고오리,meat,yes,yes,061-864-9293,전라남도 장흥군 장흥읍 의향길 1,restaurant,48,wlan,,,공공데이터포털,2020-11-05 15:34
34.6636861,126.9540364,땅몰가든,korean,no,no,061-862-0822,전라남도 장흥군 안양면 남부관광로 500-18,restaurant,72,no,,,공공데이터포털,2020-12-29 16:01
34.5624861,126.937351,관산반점,,no,no,061-867-2238,전라남도 장흥군 관산읍 칠관로 1562,restaurant,44,wlan,,,공공데이터포털,2020-10-28 10:25
34.6800921,126.906766,조은막창구이,korean,yes,yes,061-862-7007,전라남도 장흥군 동교3길 16,restaurant,,wlan,,,공공데이터포털,2020-11-16 11:39
34.6789334,126.9063113,화풍,,yes,yes,061-862-0118,전라남도 장흥군 장흥읍 물레방앗간길 25-13,restaurant,12,wlan,,,공공데이터포털,2020-11-14 5:08
34.6819043,126.9075792,황칠나라,korean,yes,yes,061-864-5288,"전라남도 장흥군 건산로 62, 건산로62-2",restaurant,,wlan,,,공공데이터포털,2020-11-16 12:02
34.6807148,126.907682,싱싱회마을,fish,yes,yes,061-863-8555,전라남도 장흥군 동교3길 25,restaurant,44,wlan,,,공공데이터포털,2020-11-05 15:28
34.6834558,126.9052124,대복2관,korean,yes,yes,061-864-1500,전라남도 장흥군 장흥읍 동교로 36-10,restaurant,,wlan,yes,,공공데이터포털,2020-11-05 17:10
34.4842645,126.9401828,정남진한우사랑,beef,yes,yes,061-867-9292,전라남도 장흥군 회진면 회진로 437,restaurant,68,wlan,,,공공데이터포털,2020-10-21 10:12
34.6327748,127.0312768,갯마을횟집,fish,yes,yes,061-862-1203,전라남도 장흥군 안양면 수문용곡로 141,restaurant,,wlan,yes,,공공데이터포털,2020-11-10 14:47
34.6758446,126.9023902,한우마을,beef,yes,yes,061-864-5665,전라남도 장흥군 장흥읍 칠거리예양로 46-12,restaurant,,wlan,yes,,공공데이터포털,2020-11-13 11:34
34.6754327,126.903029,부부한우,beef,yes,yes,061-862-8747,전라남도 장흥군 장흥읍 토요시장3길 4-1,restaurant,,wlan,yes,,공공데이터포털,2020-11-10 14:57
34.5494404,126.9359708,청수가든,korean,yes,yes,061-867-2388,전라남도 장흥군 관산읍 천관산길 104,restaurant,32,no,,,공공데이터포털,2020-10-28 10:22
34.6797222,126.90633,정남진갈치전문점,,yes,yes,061-862-7113,전라남도 장흥군 장흥읍 동교3길 37,restaurant,8,wlan,,,공공데이터포털,2020-10-28 15:34
34.6770074,126.911911,안동국밥,korean,yes,yes,061-862-0877,전라남도 장흥군 장흥읍 남부관광로 23,restaurant,84,no,,,공공데이터포털,2020-11-10 12:36
34.6757538,126.9025475,장흥한우삼합구이,beef,yes,yes,061-864-0097,전라남도 장흥군 장흥읍 토요시장2길 9-2,restaurant,,wlan,yes,,공공데이터포털,2020-11-10 15:03
34.6843542,126.9048929,신들뫼바다,,yes,yes,061-864-5335,전라남도 장흥군 장흥읍 북부로 19,restaurant,52,wlan,,,공공데이터포털,2020-11-05 16:06
34.677868,126.9075576,등뼈,korean,yes,yes,061-863-8006,전라남도 장흥군 장흥읍 물레방앗간길 9,restaurant,72,wlan,,,공공데이터포털,2020-11-11 15:11
34.6771274,126.912289,조마루감자탕,korean,yes,yes,061-863-4486,전라남도 장흥군 장흥읍 남부관광로 27,restaurant,40,wlan,,,공공데이터포털,2020-11-10 13:30
34.6809493,126.9074853,전주콩나물해장국밥,korean,yes,yes,061-864-1991,전라남도 장흥군 장흥읍 건산로 49,restaurant,,wlan,yes,,공공데이터포털,2020-11-10 13:26
34.6710884,126.8993447,탐진강오리,meat,yes,yes,061-864-6656,전라남도 장흥군 장흥읍 남외예양길 10,restaurant,,wlan,,,공공데이터포털,2020-11-13 12:09
34.6654693,126.9169958,천지인,korean,yes,yes,061-863-7772,전라남도 장흥군 장흥읍 내평길 25-38,restaurant,,wlan,yes,,공공데이터포털,2020-11-05 16:16
34.5493858,126.9358534,맛고을,,yes,yes,061-867-8824,전라남도 장흥군 관산읍 천관산길 106,restaurant,,wlan,,,공공데이터포털,2020-11-16 15:07
34.795593,126.942087,홍가네흑염소가든,korean,yes,yes,061-864-5989,전라남도 장흥군 장평면 곰치로 739,restaurant,40,no,,,공공데이터포털,2020-11-11 14:32
34.6785354,126.907328,돈단지,,yes,yes,061-864-7992,전라남도 장흥군 장흥읍 물레방앗간길 16,restaurant,,wlan,,,공공데이터포털,2020-11-16 12:24
34.6778245,126.9074616,가람감자탕,korean,yes,yes,061-864-1333,전라남도 장흥군 장흥읍 동교2길 14-7,restaurant,36,wlan,,,공공데이터포털,2020-11-09 20:23
34.6805549,126.9106111,녹원가 ,korean,yes,yes,061-864-9294,전라남도 장흥군 장흥읍 동부로 24,restaurant,56,no,,,공공데이터포털,2020-11-11 15:44
34.6694725,126.8931601,운동장가든,korean,yes,yes,061-863-6114,전라남도 장흥군 장흥읍 읍성로 5-26,restaurant,,wlan,,,공공데이터포털,2020-11-11 13:54
34.6801256,126.9083306,세양회전문점,fish,yes,yes,061-864-8222,전라남도 장흥군 장흥읍 건산로 40,restaurant,80,wlan,yes,,공공데이터포털,2020-11-10 17:03
34.6515989,126.9756802,영천민물장어,,yes,yes,061-862-9906,전라남도 장흥군 안양면 안양로 151,restaurant,,wlan,yes,,공공데이터포털,2020-11-10 15:12
34.6804711,126.9078072,동방불패,,no,yes,061-863-2580,전라남도 장흥군 장흥읍 동교3길 26,restaurant,,wlan,,,공공데이터포털,2020-11-17 19:20
34.6808816,126.9082547,명가아구찜,,no,no,061-863-7589,전라남도 장흥군 장흥읍 동교3길 31,restaurant,52,no,,,공공데이터포털,2020-12-29 16:03
34.679536,126.9105347,귀보아구찜,,yes,yes,061-863-5974,전라남도 장흥군 동교2길 50,restaurant,16,wlan,,,공공데이터포털,2020-11-16 17:21
34.5191826,126.9531355,빛고을맛집,korean,yes,yes,061-867-4644,전라남도 장흥군 관산읍 삼산관덕길 80,restaurant,72,no,,,공공데이터포털,2020-10-30 16:17
34.6777575,126.9061336,유희의반상,,yes,yes,061-863-6622,전라남도 장흥군 장흥읍 동교2길 1,restaurant,20,wlan,yes,,공공데이터포털,2020-11-05 15:31
