경도,위도,ref,name,name:en,name:ko,phone,highway,public_transport
35.0738601,126.759077,1704,성산마을,Seongsanmaeul,성산마을,+82 62 613 5700,bus_stop,platform
35.14145893,126.8108244,1713,공항,Airport,공항,+82 62 613 5700,bus_stop,platform
35.11359568,126.8484592,1724,대동고,Daedong High School,대동고,+82 62 613 5700,bus_stop,platform
35.170228,126.802754,1390,산정중입구,Sanjeong Middle School Entrance,산정중입구,+82 62 613 5700,bus_stop,platform
35.12559167,126.8701389,1417,풍암저수지,Pungam Reservoir,풍암저수지,+82 62 613 5700,bus_stop,platform
35.14193626,126.9174645,1426,양림교,Yangnimgyo Bridge,양림교,+82 62 613 5700,bus_stop,platform
35.17148889,126.8091353,1092,월곡시장,Wolgok Market,월곡시장,+82 62 613 5700,bus_stop,platform
35.0581901,126.992526,1358,화순미륭아파트,Hwasun Miryung Apt,화순미륭아파트,+82 62 613 5700,bus_stop,platform
35.16717616,126.9182797,759,서방시장(서),Seobang Market (West),서방시장(서),+82 62 613 5700,bus_stop,platform
35.16630349,126.8667499,1375,광천동,Gwangcheon-dong,광천동,+82 62 613 5700,bus_stop,platform
35.21094167,126.9010444,1119,일곡현대3차아파트,Ilgok Hyundai 3rd Apt.,일곡현대3차아파트,+82 62 613 5700,bus_stop,platform
35.12390556,126.9183167,1133,봉선무등파크3차,Bongseon Mudeung Park Apt 3,봉선무등파크3차,+82 62 613 5700,bus_stop,platform
35.21991111,126.742975,1144,광일고,Kwangil High School,광일고,+82 62 613 5700,bus_stop,platform
35.16533889,126.8942611,1153,임동행정복지센터,Im-dong Administration Welfare Center,임동행정복지센터,+82 62 613 5700,bus_stop,platform
35.13606944,126.7830222,1169,검문소,Checkpoint,검문소,+82 62 613 5700,bus_stop,platform
35.187402,126.888715,1190,용봉쌍용아파트,Yongbong Ssangyong Apt.,용봉쌍용아파트,+82 62 613 5700,bus_stop,platform
35.16846389,126.9044611,1206,전남대사거리(동),Chonnam National University Sageori (East),전남대사거리(동),+82 62 613 5700,bus_stop,platform
35.12781901,126.9074188,1223,제석초교,Jeseok Elementary School,제석초교,+82 62 613 5700,bus_stop,platform
35.1419057,126.9246198,1234,조선대공과대학,Chosun University College of Engineering,조선대공과대학,+82 62 613 5700,bus_stop,platform
35.21273647,126.8705726,1247,용두주공,Yongdu Jugong Apt.,용두주공,+82 62 613 5700,bus_stop,platform
35.18447371,126.8324178,1253,신가주공아파트,Singa Jugong Apt.,신가주공아파트,+82 62 613 5700,bus_stop,platform
35.153135,126.7316301,1604,운평,Unpyeong,운평,+82 62 613 5700,bus_stop,platform
35.16362615,126.6937768,1618,봉정,Bongjeong,봉정,+82 62 613 5700,bus_stop,platform
35.14866681,126.6593088,1636,상무자동차학원,Sangmoo Driving Academy,상무자동차학원,+82 62 613 5700,bus_stop,platform
35.13025933,126.6789621,1641,가산,Gasan,가산,+82 62 613 5700,bus_stop,platform
35.12132778,126.71575,1653,명동삼거리,Myeongdong Samgeori,명동삼거리,+82 62 613 5700,bus_stop,platform
35.12576667,126.6892333,1657,도야,Doya,도야,+82 62 613 5700,bus_stop,platform
35.08124794,126.7672073,1676,용봉입구,Yongbong Entrance,용봉입구,+82 62 613 5700,bus_stop,platform
35.035725,126.7199194,1688,나주경찰서,Naju Police Station,나주경찰서,+82 62 613 5700,bus_stop,platform
35.03628333,126.71695,1693,성북육교,Seongbuk Overpass,성북육교,+82 62 613 5700,bus_stop,platform
35.10690436,126.7789575,1710,평호동,Pyeonghodong,평호동,+82 62 613 5700,bus_stop,platform
35.13938333,126.8309889,1716,서창사거리,Seochang Sageori,서창사거리,+82 62 613 5700,bus_stop,platform
35.12352222,126.9301722,1383,가야농원,Gaya Nongwon,가야농원,+82 62 613 5700,bus_stop,platform
35.16032836,126.9870885,1395,풍암정,Pungamjeong Pavilion,풍암정,+82 62 613 5700,bus_stop,platform
35.183635,126.796555,1419,단전,Danjeon,단전,+82 62 613 5700,bus_stop,platform
35.135827,126.921311,1432,학림교,Hangnimgyo Bridge,학림교,+82 62 613 5700,bus_stop,platform
35.16465058,126.8633039,573,유덕초교,Yudeok Elementary School,유덕초교,+82 62 613 5700,bus_stop,platform
35.10179577,126.7781108,1709,유림,Yurim,유림,+82 62 613 5700,bus_stop,platform
35.16480847,126.9074663,91,광주역,Gwangju Station,광주역,+82 62 613 5700,bus_stop,platform
35.03240556,126.9373528,1257,주도리,Judori,주도리,+82 62 613 5700,bus_stop,platform
35.15667177,126.7220131,1609,가삼,Gasam,가삼,+82 62 613 5700,bus_stop,platform
35.16038727,126.6720057,1622,삼도서초교,Samdo Seo Elementary School,삼도서초교,+82 62 613 5700,bus_stop,platform
35.13731884,126.673399,1630,대야,Daeya,대야,+82 62 613 5700,bus_stop,platform
35.12446316,126.7077086,1654,월곡마을,Wolgok Village,월곡마을,+82 62 613 5700,bus_stop,platform
35.12379239,126.7353067,1662,축산시험장,Livestock Experiment Station,축산시험장,+82 62 613 5700,bus_stop,platform
35.06661389,126.7517806,1680,노안남초교,Noan nam Elementary School,노안남초교,+82 62 613 5700,bus_stop,platform
35.03865278,126.7149889,1695,나주금성고,Naju Geumseong High School,나주금성고,+82 62 613 5700,bus_stop,platform
35.13313611,126.8304722,1717,서창농협 벽진지점,Seochang Nonghyup Byeokjin Branch,서창농협 벽진지점,+82 62 613 5700,bus_stop,platform
35.17549401,126.8083957,1388,영천마을9단지,Yeongcheon Village Apt. Complex 9,영천마을9단지,+82 62 613 5700,bus_stop,platform
35.12419167,126.8649167,1413,마재우체국,Majae Post Office,마재우체국,+82 62 613 5700,bus_stop,platform
35.21323611,126.8005056,1423,하남철강,Hanam Steel,하남철강,+82 62 613 5700,bus_stop,platform
35.22811667,126.8576806,1440,산업인력공단사거리,Human Resources Development Service Sageori,산업인력공단사거리,+82 62 613 5700,bus_stop,platform
35.144625,126.9005167,520,무진중,Mujin Middle School,무진중,+82 62 613 5700,bus_stop,platform
35.09537533,126.8149288,3477,마현,Mahyeon,마현,+82 62 613 5700,bus_stop,platform
35.15194562,126.7502816,1595,서봉마을,Seobong Village,서봉마을,+82 62 613 5700,bus_stop,platform
35.17897778,126.9292694,84,광주병원,Gwangju Hospital,광주병원,+82 62 613 5700,bus_stop,platform
35.11401111,126.8698917,1735,동명회/송원고,DongMyung Welfare Society / Songwon High School,동명회/송원고,+82 62 613 5700,bus_stop,platform
35.10628526,126.9064052,3884,송화마을5단지,Songhwa Village Apt. Complex 5,송화마을5단지,+82 62 613 5700,bus_stop,platform
35.23303689,126.858649,1436,한국광기술원,Korea Photonics Technology Institute,한국광기술원,+82 62 613 5700,bus_stop,platform
35.20674167,126.8487028,598,보훈병원,Veterans Hospital,보훈병원,+82 62 613 5700,bus_stop,platform
35.12568056,126.9094056,617,봉선라인아파트,Bongseon Line Apt.,봉선라인아파트,+82 62 613 5700,bus_stop,platform
35.17241868,126.8056657,1087,월곡2동행정복지센터,Wolgok 2(i)-dong Administration Welfare Center,월곡2동행정복지센터,+82 62 613 5700,bus_stop,platform
35.07386389,126.9138861,792,세량리,Seryang-li,세량리,+82 62 613 5700,bus_stop,platform
35.16957222,126.6950972,975,예림,Yerim,예림,+82 62 613 5700,bus_stop,platform
35.18525231,126.8361807,1023,신가우미아파트,Singa Woomi Apt.,신가우미아파트,+82 62 613 5700,bus_stop,platform
35.027894,126.833065,1962,남평미래병원,Nampyeong Mirae Hospital,남평미래병원,+82 62 613 5700,bus_stop,platform
35.2669,126.8273611,479,매화동(장성),Maehwadong(Jangseong),매화동(장성),+82 62 613 5700,bus_stop,platform
35.197675,126.8789194,1379,코카콜라,Coca-Cola,코카콜라,+82 62 613 5700,bus_stop,platform
35.08683056,126.9356056,577,법림사,Beomnimsa Temple,법림사,+82 62 613 5700,bus_stop,platform
35.141075,126.802,491,송정모아아파트,Songjeong Moa Apt.,송정모아아파트,+82 62 613 5700,bus_stop,platform
35.198255,126.767201,1079,산막,Sanmak,산막,+82 62 613 5700,bus_stop,platform
35.151529,126.889771,750,서구청,Seo-gu Office,서구청,+82 62 613 5700,bus_stop,platform
35.16692222,126.8984889,873,신안동행정복지센터,Sinan-dong Administration Welfare Center,신안동행정복지센터,+82 62 613 5700,bus_stop,platform
35.15545146,126.9311693,675,산수동우체국,Sansu-dong Post Office ,산수동우체국,+82 62 613 5700,bus_stop,platform
35.02608056,126.8321222,1961,팔마아파트,Palma Apt,팔마아파트,+82 62 613 5700,bus_stop,platform
35.0835525,126.8365916,1971,하지석,Hajiseok,하지석,+82 62 613 5700,bus_stop,platform
35.25305,126.9536444,1899,송강정종점,Songgangjeong ,송강정종점,+82 62 613 5700,bus_stop,platform
35.100902,126.87064,1920,광곡입구,Gwanggok Entrance,광곡입구,+82 62 613 5700,bus_stop,platform
35.179035,126.875667,1061,운암3단지,Unam Apt. Complex 3,운암3단지,+82 62 613 5700,bus_stop,platform
35.07400833,126.8225528,1773,대지동상촌,Daejidong-sangchon,대지동상촌,+82 62 613 5700,bus_stop,platform
35.09855055,126.8188117,1799,봉학,Bonghak,봉학,+82 62 613 5700,bus_stop,platform
35.00765,127.0933611,667,사평초교,Sapyeong Elementary School,사평초교,+82 62 613 5700,bus_stop,platform
35.003201,126.821712,1958,행정,HaengJeong ,행정,+82 62 613 5700,bus_stop,platform
35.06979157,126.8354162,1968,하칠석/고싸움전수관,Hachilseok / Gossaum Training Center,하칠석/고싸움전수관,+82 62 613 5700,bus_stop,platform
35.09901422,126.8776336,1978,송암동,Songam-dong,송암동,+82 62 613 5700,bus_stop,platform
35.25305556,126.9342417,1895,와우리,Wauri,와우리,+82 62 613 5700,bus_stop,platform
35.24169722,126.8113194,259,장성남면농협,Jangseong Nammyeon  Agricultural Cooperative Federation,장성남면농협,+82 62 613 5700,bus_stop,platform
35.22497222,126.9917417,1814,연동(담양),Yeondong,연동(담양),+82 62 613 5700,bus_stop,platform
35.207723,126.767451,1989,고룡정보산업학교,Goryong Information Industry School,고룡정보산업학교,+82 62 613 5700,bus_stop,platform
35.18899167,126.7617583,1995,내등,Naedeung,내등,+82 62 613 5700,bus_stop,platform
35.26055556,126.8898139,1868,시목,Simok,시목,+82 62 613 5700,bus_stop,platform
35.17614049,126.9288551,68,광신아파트,Gwangsin Apt.,광신아파트,+82 62 613 5700,bus_stop,platform
35.250444,126.771775,2082,자풍,Japung,자풍,+82 62 613 5700,bus_stop,platform
35.05310402,126.971277,2110,대리교통광장(서),Daeri Traffic plaza(West),대리교통광장(서),+82 62 613 5700,bus_stop,platform
35.058647,126.835104,1938,어전,Eojeon,어전,+82 62 613 5700,bus_stop,platform
35.15867881,126.7164032,2126,송산,Songsan,송산,+82 62 613 5700,bus_stop,platform
35.02164167,127.0768611,1983,문성석재,Munseong Stone,문성석재,+82 62 613 5700,bus_stop,platform
35.13834269,126.6671671,2141,우치,Uchi,우치,+82 62 613 5700,bus_stop,platform
35.1303089,126.679047,2150,가산,Gasan,가산,+82 62 613 5700,bus_stop,platform
35.186383,126.782644,1990,구강리,Gugang-ri,구강리,+82 62 613 5700,bus_stop,platform
35.12279297,126.7216306,2170,명화동,Myeonghwa-dong ,명화동,+82 62 613 5700,bus_stop,platform
35.21281737,126.9484672,476,석곡동행정복지센터,Seokgok-dong Administration Welfare Center,석곡동행정복지센터,+82 62 613 5700,bus_stop,platform
35.11280777,126.8444261,2185,매월동(북),Maewol-dong (North),매월동(북),+82 62 613 5700,bus_stop,platform
35.198428,126.681236,2070,월산(본량),Wolsan (Bollyang),월산(본량),+82 62 613 5700,bus_stop,platform
35.07672778,126.8271389,2200,대촌미곡처리장,Daechon Rice Processing Complex,대촌미곡처리장,+82 62 613 5700,bus_stop,platform
35.19012778,126.74265,2090,매동,Maedong,매동,+82 62 613 5700,bus_stop,platform
35.06626944,126.8057028,2206,무학초교,Muhak Elementary School,무학초교,+82 62 613 5700,bus_stop,platform
35.05575278,126.9831417,2116,화순터미널,Hwasun Terminal,화순터미널,+82 62 613 5700,bus_stop,platform
35.086161,126.807816,2222,시산,Sisan,시산,+82 62 613 5700,bus_stop,platform
35.161716,126.685077,2129,금복중,Geumbuk Middle School,금복중,+82 62 613 5700,bus_stop,platform
35.23355278,127.0116528,2231,보평리,Bopyeong-li,보평리,+82 62 613 5700,bus_stop,platform
35.162608,126.678742,2130,삼암,Samam,삼암,+82 62 613 5700,bus_stop,platform
35.28116111,126.9368361,2246,개동리,Gaedong-li,개동리,+82 62 613 5700,bus_stop,platform
35.13741389,126.6614028,2143,망월,Mangwol,망월,+82 62 613 5700,bus_stop,platform
35.284792,126.898045,2259,병풍리,Byeongpung-1i,병풍리,+82 62 613 5700,bus_stop,platform
35.244065,126.915189,2274,영락공원입구,Yeongnak Cemetery Park Entrance,영락공원입구,+82 62 613 5700,bus_stop,platform
35.1254152,126.7586385,2176,옥동,Ok-dong,옥동,+82 62 613 5700,bus_stop,platform
35.226701,126.945482,2283,어운,Eoun,어운,+82 62 613 5700,bus_stop,platform
35.11008333,126.8229722,2191,중촌,Jungchon,중촌,+82 62 613 5700,bus_stop,platform
35.07394722,126.8225917,2201,대지동상촌,Daejidong-sangchon,대지동상촌,+82 62 613 5700,bus_stop,platform
35.064699,126.802898,2207,학촌,Hakchon,학촌,+82 62 613 5700,bus_stop,platform
35.09471066,126.8135656,2225,구룡(대촌),Guryong (Daechon),구룡(대촌),+82 62 613 5700,bus_stop,platform
35.1857799,127.006347,3877,지실,Jisil,지실,+82 62 613 5700,bus_stop,platform
35.28428333,126.9372028,2247,남산마을입구,Namsanmaeul Entrance,남산마을입구,+82 62 613 5700,bus_stop,platform
35.274613,126.888709,2263,한재중,Hanjae Middle School,한재중,+82 62 613 5700,bus_stop,platform
35.25186944,126.9304333,2287,신평,Shinpyeong,신평,+82 62 613 5700,bus_stop,platform
35.23132778,126.9562611,1832,주평,Jupyeong,주평,+82 62 613 5700,bus_stop,platform
35.11003056,126.8964306,1980,금호타운아파트,Kumhotown Apt.,금호타운아파트,+82 62 613 5700,bus_stop,platform
35.107166,126.897054,1981,광주대,Gwangju University,광주대,+82 62 613 5700,bus_stop,platform
35.04729722,126.9566778,1988,계소리3구,Gyesori District 3,계소리3구,+82 62 613 5700,bus_stop,platform
35.26985278,126.8294917,1994,남계(장성),Namgye (Jangseong),남계(장성),+82 62 613 5700,bus_stop,platform
35.10085688,126.8954237,126,빛고을노인건강타운,Bitgoeul Senior Health Town,빛고을노인건강타운,+82 62 613 5700,bus_stop,platform
35.21868889,126.7457361,2077,임곡역,Imgok Station,임곡역,+82 62 613 5700,bus_stop,platform
35.24049722,126.7896472,2101,평산리(장성),Pyeongsan-li(Jangseong),평산리(장성),+82 62 613 5700,bus_stop,platform
35.15662338,126.7218753,2125,가삼,Gasam,가삼,+82 62 613 5700,bus_stop,platform
35.13724617,126.6733888,2140,대야,Daeya,대야,+82 62 613 5700,bus_stop,platform
35.14240262,126.6607035,2145,대봉,Daebong,대봉,+82 62 613 5700,bus_stop,platform
35.12865729,126.6801585,2169,대산삼거리,Daesan Samgeori,대산삼거리,+82 62 613 5700,bus_stop,platform
35.11070221,126.8364341,2183,불암,Buram,불암,+82 62 613 5700,bus_stop,platform
35.08116522,126.8335964,2198,지석사거리,Jiseok Sageori,지석사거리,+82 62 613 5700,bus_stop,platform
35.07326111,126.8185722,2202,대지동하촌,Daejidong-hachon,대지동하촌,+82 62 613 5700,bus_stop,platform
35.08259167,126.8075889,2221,농막,Nongmak,농막,+82 62 613 5700,bus_stop,platform
35.096921,126.816027,2226,신용,Sinyong,신용,+82 62 613 5700,bus_stop,platform
35.18569481,127.0062567,3878,지실,Jisil,지실,+82 62 613 5700,bus_stop,platform
35.29076111,126.935875,2248,만화동,Manhwadong,만화동,+82 62 613 5700,bus_stop,platform
35.25027222,126.9041778,2270,입암,Ibam,입암,+82 62 613 5700,bus_stop,platform
35.237639,126.932695,2280,시립공원묘지,Municipal Cemetery Park,시립공원묘지,+82 62 613 5700,bus_stop,platform
35.22499444,126.9846167,1813,교산,Gyosan,교산,+82 62 613 5700,bus_stop,platform
35.24153056,127.0227833,1819,창평훈련장,Changpyeong Army Training Center,창평훈련장,+82 62 613 5700,bus_stop,platform
35.03333611,127.0699083,1514,화순광업소,Hwasun Mining Office,화순광업소,+82 62 613 5700,bus_stop,platform
35.169785,126.684469,388,동호,Dongho,동호,+82 62 613 5700,bus_stop,platform
35.186455,126.883304,551,광주박물관,Gwangju National Museum,광주박물관,+82 62 613 5700,bus_stop,platform
35.26239722,126.7881917,1999,녹진,Nokjin,녹진,+82 62 613 5700,bus_stop,platform
35.171162,126.702753,2016,가마,Gama ,가마,+82 62 613 5700,bus_stop,platform
35.21262358,126.6586307,2025,보강,Bogang,보강,+82 62 613 5700,bus_stop,platform
35.22404444,126.9778944,1825,고서중,Goseo Middle School,고서중,+82 62 613 5700,bus_stop,platform
35.281175,126.9369111,1849,개동리,Gaedong-li,개동리,+82 62 613 5700,bus_stop,platform
35.04896389,126.7203222,1684,나주동신대,Naju Dongshin University,나주동신대,+82 62 613 5700,bus_stop,platform
35.18943566,126.9259476,411,문흥라인동산아파트,Munheung Line Dongsan Apt.,문흥라인동산아파트,+82 62 613 5700,bus_stop,platform
35.05205556,126.7312611,1700,천동입구,Cheondong Entrance,천동입구,+82 62 613 5700,bus_stop,platform
35.22015556,126.8228472,663,비아119안전센터(서),Bia Fire House (West),비아119안전센터(서),+82 62 613 5700,bus_stop,platform
34.99006667,126.9585694,2003,능주면사무소,Neungjumyeon Office ,능주면사무소,+82 62 613 5700,bus_stop,platform
35.050025,126.9669972,2022,벽라교,Byeongnagyo Bridge,벽라교,+82 62 613 5700,bus_stop,platform
35.22200372,126.8248937,2033,비아농협,Bia Nonghyup,비아농협,+82 62 613 5700,bus_stop,platform
35.201653,126.682981,2053,양곡,Yanggok,양곡,+82 62 613 5700,bus_stop,platform
35.113987,126.856128,1726,서부자동차매매단지,Seobu Automobile Dealing Center,서부자동차매매단지,+82 62 613 5700,bus_stop,platform
35.05441111,126.976375,1513,화순제일중,Hwasun Jeil Middle School,화순제일중,+82 62 613 5700,bus_stop,platform
35.059115,127.002129,1533,화순전남대병원,Hwasun Jeonnam University Hospital,화순전남대병원,+82 62 613 5700,bus_stop,platform
35.14552881,126.8822889,1554,화정중,Hwajeong Middle School,화정중,+82 62 613 5700,bus_stop,platform
35.20145,126.8743139,1577,KT&G광주공장,KT&G Gwangju Factory,KT&G광주공장,+82 62 613 5700,bus_stop,platform
35.03159167,126.9444028,778,서태리2구,Setae-li district 2,서태리2구,+82 62 613 5700,bus_stop,platform
35.1431266,126.9028927,285,대성사거리,Daeseong Sageori,대성사거리,+82 62 613 5700,bus_stop,platform
35.1851,126.794712,1425,광산소방서입구,Gwangsan Fire Station Entrance,광산소방서입구,+82 62 613 5700,bus_stop,platform
35.06040278,126.9893639,1518,화순교(동),Hwasungyo(Bridge),화순교(동),+82 62 613 5700,bus_stop,platform
35.05745278,126.9923083,547,화순미륭아파트,Hwasun Miryung Apt,화순미륭아파트,+82 62 613 5700,bus_stop,platform
35.18323056,126.8714222,1018,운암우미아파트,Unam Woomi Apt.,운암우미아파트,+82 62 613 5700,bus_stop,platform
35.15223056,126.8963,344,돌고개역(동),Dolgogae Station (East),돌고개역(동),+82 62 613 5700,bus_stop,platform
35.20975278,126.6889861,358,동림마을,Dongnim Village,동림마을,+82 62 613 5700,bus_stop,platform
35.18716389,126.8799222,549,박물관입구,Museum Entrance,박물관입구,+82 62 613 5700,bus_stop,platform
35.12421164,126.8597195,634,마재부영아파트,Majae Booyoung Apt.,마재부영아파트,+82 62 613 5700,bus_stop,platform
35.17349,126.914354,643,북구청,Buk-gu Office,북구청,+82 62 613 5700,bus_stop,platform
35.22198525,126.8247239,652,비아농협,Bia Nonghyup,비아농협,+82 62 613 5700,bus_stop,platform
35.22325833,126.9571528,1830,보촌2구,Bochon District 2,보촌2구,+82 62 613 5700,bus_stop,platform
35.18932721,126.857707,669,산동교,Sandonggyo Bridge,산동교,+82 62 613 5700,bus_stop,platform
35.17601037,126.929995,69,광신아파트,Gwangsin Apt.,광신아파트,+82 62 613 5700,bus_stop,platform
35.19623817,126.9001161,684,삼각그린타운,Samgak Greentown Apt.,삼각그린타운,+82 62 613 5700,bus_stop,platform
35.13054167,126.9292056,702,삼익세라믹,Samik Ceramic Apt.,삼익세라믹,+82 62 613 5700,bus_stop,platform
35.150058,126.896445,377,동신대한방병원,Dongshin University Oriental Hospital,동신대한방병원,+82 62 613 5700,bus_stop,platform
35.16598333,126.9370361,710,삼정초교,Samjeong Elementary School,삼정초교,+82 62 613 5700,bus_stop,platform
35.26213333,126.8222222,1327,진원초교,Jinwon Elementary School,진원초교,+82 62 613 5700,bus_stop,platform
35.15251389,126.8550444,725,상무병원,Sangmoo Hospital,상무병원,+82 62 613 5700,bus_stop,platform
35.13380278,126.9230944,553,방림교,Bangnimgyo Bridge,방림교,+82 62 613 5700,bus_stop,platform
35.01251667,126.9535111,2004,만수리,Mansu-li,만수리,+82 62 613 5700,bus_stop,platform
35.20341944,126.7668778,2024,벽파정,Byeokpajeong,벽파정,+82 62 613 5700,bus_stop,platform
35.222799,126.736757,2038,삼화교,Samhwagyo Bridge,삼화교,+82 62 613 5700,bus_stop,platform
35.22588611,126.73575,2055,연계삼거리,Yeongye Samgeori,연계삼거리,+82 62 613 5700,bus_stop,platform
35.21011111,126.8512806,1508,첨단생활체육공원,Cheomdan Sports Park,첨단생활체육공원,+82 62 613 5700,bus_stop,platform
35.13895278,126.8729861,1543,화정남초교,Hwajeong Nam Elementary School,화정남초교,+82 62 613 5700,bus_stop,platform
35.180224,126.807363,1569,흑석사거리(서),Heukseok Sageori (West),흑석사거리(서),+82 62 613 5700,bus_stop,platform
35.153437,126.894222,764,서광주전화국,KT Seogwangju District Office,서광주전화국,+82 62 613 5700,bus_stop,platform
35.16631944,126.8606194,146,버들주공1단지,Beodeul Jugong Apt. Complex 1,버들주공1단지,+82 62 613 5700,bus_stop,platform
35.16611,126.88667,600,광주기아챔피언스필드정문,Gwangju-Kia Champions Field  Main Gate,광주기아챔피언스필드정문,+82 62 613 5700,bus_stop,platform
35.05960278,126.9825694,1525,화순시장,Hwasun Market,화순시장,+82 62 613 5700,bus_stop,platform
35.14920278,126.9364278,371,동산초교,Dongsan Elementary School,동산초교,+82 62 613 5700,bus_stop,platform
35.12655159,126.8826086,1024,풍암우미아파트,Pungam Woomi Apt.,풍암우미아파트,+82 62 613 5700,bus_stop,platform
35.15715672,126.9131546,349,대인광장(동),Daein Plaza (East),대인광장(동),+82 62 613 5700,bus_stop,platform
35.147699,126.935767,372,지산2동행정복지센터,Jisan 2(i)-dong Administration Welfare Center,지산2동행정복지센터,+82 62 613 5700,bus_stop,platform
35.21075556,126.8426667,630,무양서원입구,Muyangsewon Confucian Academy Entrance,무양서원입구,+82 62 613 5700,bus_stop,platform
35.19098743,126.9053724,641,오치1동행정복지센터,Ochi 1(il)-dong Administration Welfare Center,오치1동행정복지센터,+82 62 613 5700,bus_stop,platform
35.18734444,126.8998694,647,북부경찰서,Bukbu Police Station,북부경찰서,+82 62 613 5700,bus_stop,platform
35.00615278,127.098825,664,화순사평,Hwasun Sapyeong,화순사평,+82 62 613 5700,bus_stop,platform
35.14730101,126.9276506,681,살레시오여고,Salesio Girls' High School,살레시오여고,+82 62 613 5700,bus_stop,platform
35.20220278,126.8079361,695,하남삼성전자,Hanam Samsung Electronics,하남삼성전자,+82 62 613 5700,bus_stop,platform
35.19808072,126.9037604,708,원삼각마을삼일아파트,Wonsamgak Village Samil Apt.,원삼각마을삼일아파트,+82 62 613 5700,bus_stop,platform
35.156496,126.838633,722,상무지구,Sangmu District,상무지구,+82 62 613 5700,bus_stop,platform
35.125968,126.846707,743,서광주역종점,Seogwangju Station,서광주역종점,,bus_stop,platform
35.12761987,126.9179981,422,라인효친,Line Hyochin Apt.,라인효친,+82 62 613 5700,bus_stop,platform
35.05961389,126.9893861,1517,화순교(남),Hwasungyo(Bridge),화순교(남),+82 62 613 5700,bus_stop,platform
35.05562778,126.9790056,1537,화순중(남),Hwasun Middle School,화순중(남),+82 62 613 5700,bus_stop,platform
35.14484722,126.8646306,1561,광주학생독립운동기념관,Gwangju Student Independence Movement Memorial Hall,광주학생독립운동기념관,+82 62 613 5700,bus_stop,platform
35.132779,126.861737,749,금호도개공아파트,Kumho Dogaegong Apt.,금호도개공아파트,+82 62 613 5700,bus_stop,platform
35.10381671,126.8976635,131,구암,Guam,구암,+82 62 613 5700,bus_stop,platform
35.200286,126.933692,312,장등동,Jangdeung-dong,장등동,+82 62 613 5700,bus_stop,platform
35.13311,126.947922,1434,학운초교,Hagun Elementary School,학운초교,+82 62 613 5700,bus_stop,platform
35.17756111,126.8642278,361,동림삼익아파트,Dongnim Samik Apt.,동림삼익아파트,+82 62 613 5700,bus_stop,platform
35.13824722,126.7998778,734,상전,Sangjeon,상전,+82 62 613 5700,bus_stop,platform
35.164336,126.8836,114,광천치안센터,Gwangchen Security Center,광천치안센터,+82 62 613 5700,bus_stop,platform
35.1479861,126.8509049,125,상무지구입구,Sangmu District Entrance,상무지구입구,+82 62 613 5700,bus_stop,platform
35.203616,126.898557,137,일곡사거리,Ilgok Sageori,일곡사거리,+82 62 613 5700,bus_stop,platform
35.15123889,126.9134974,152,금남로4가역,Geumnamno 4(sa)-ga Station,금남로4가역,+82 62 613 5700,bus_stop,platform
35.16459722,126.8770917,183,기아차정문,Kia Motors Main Gate,기아차정문,+82 62 613 5700,bus_stop,platform
35.13824722,126.9236278,202,남광주사거리,Namgwangju Sageori,남광주사거리,+82 62 613 5700,bus_stop,platform
35.21415768,126.8430525,220,첨단2동행정복지센터,Cheomdan 2(i)-dong Administration Welfare Center,첨단2동행정복지센터,+82 62 613 5700,bus_stop,platform
35.26243333,126.7881444,237,녹진,Nokjin,녹진,+82 62 613 5700,bus_stop,platform
35.17741667,126.8988556,241,유창허니문,Yuchang Honeymoon Apt.,유창허니문,+82 62 613 5700,bus_stop,platform
35.02626111,127.0295167,248,농소,Nongso,농소,+82 62 613 5700,bus_stop,platform
35.18120132,126.8902513,260,비엔날레전시관입구,Biennale Exhibition Hall Entrance,비엔날레전시관입구,+82 62 613 5700,bus_stop,platform
35.22831111,126.8609167,104,광주테크노파크,Gwangju Techno Park,광주테크노파크,+82 62 613 5700,bus_stop,platform
35.13548683,126.7977798,279,송정대덕아파트,Songjeong Daedeok Apt.,송정대덕아파트,+82 62 613 5700,bus_stop,platform
35.15241,126.813582,1033,광주자동화설비공업고,Gwangju Automatic Equipment Technical High School,광주자동화설비공업고,+82 62 613 5700,bus_stop,platform
35.17946692,126.8211469,1047,목련마을,Mongryeon Village,목련마을,+82 62 613 5700,bus_stop,platform
35.21509104,126.9001516,1058,살레시오고입구,Salessio High School Entrance,살레시오고입구,+82 62 613 5700,bus_stop,platform
35.12913611,126.8850639,1073,원광대한방병원,Wonkwang University Medical Center,원광대한방병원,+82 62 613 5700,bus_stop,platform
35.13586082,126.8740167,1095,월드컵경기장,World Cup Stadium,월드컵경기장,+82 62 613 5700,bus_stop,platform
35.21048975,126.9449233,1110,용호(북구),Yongho (Buk-gu),용호(북구),+82 62 613 5700,bus_stop,platform
35.17009722,126.9038222,1210,전남대,Chonnam National University,전남대,+82 62 613 5700,bus_stop,platform
35.1436605,126.8032119,827,송정파출소(북),Songjeong Police Box (North),송정파출소(북),+82 62 613 5700,bus_stop,platform
35.15429167,126.9035917,2783,양동복개쇼핑센터,Yangdong Bokga Shopping Center,양동복개쇼핑센터,+82 62 613 5700,bus_stop,platform
35.122148,126.906993,3012,문성고,Munseong High School,문성고,+82 62 613 5700,bus_stop,platform
35.157717,126.935443,1495,호남맨션,Honam Mansion Apt.,호남맨션,+82 62 613 5700,bus_stop,platform
